TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,199.606,-555.047,8753.11,-2481.25,12.8747,-2471.4,1423.42,-1545.73,-1542.83,-1114.55,-1616.54,-2896.83,0.00647038,0.0,200.0
100000,205.981,124.815,8753.11,-2480.25,13.2859,-2466.28,2895.86,-1419.29,-1102.12,-2166.5,-2403.89,-2049.42,8.98501,100.0,200.0
200000,204.162,-284.943,8753.11,-2481.25,13.1686,-2469.64,865.181,-2029.47,309.463,-765.785,-3753.14,-2032.07,8.89706,200.0,200.0
300000,199.309,-299.76,8753.11,-2481.03,12.8556,-2469.82,1685.08,-352.478,-2231.88,-489.691,-1341.87,-4024.42,8.83915,300.0,200.0
400000,198.362,-73.2277,8753.11,-2481.29,12.7945,-2468.89,1305.58,-2102.75,577.491,-570.396,-633.721,-1672.84,8.809,400.0,200.0
500000,208.429,43.4652,8753.11,-2480.63,13.4439,-2466.95,847.035,1054.86,-1771.5,-1466.81,-550.989,-2161.24,8.79577,500.0,200.0
600000,191.131,-574.901,8753.11,-2480.53,12.3281,-2471.34,-978.491,53.811,-800.024,314.4,-999.695,-2355.08,8.77476,600.0,200.0
700000,200.051,120.106,8753.11,-2480.68,12.9035,-2467.12,2130.47,-1369.79,-400.354,-1339.38,-2328.6,-2216.26,8.74577,700.0,200.0
800000,193.728,176.66,8753.11,-2481.38,12.4956,-2467.92,437.266,-201.154,293.866,-524.709,-2398.68,-1474.39,8.73902,800.0,200.0
900000,191.554,422.423,8753.11,-2480.61,12.3554,-2465.95,1273.21,-72.3496,66.4118,55.483,-2342.58,-1501.34,8.74518,900.0,200.0
1000000,187.343,-84.3399,8753.11,-2480.26,12.0837,-2468.63,1473.82,-1511.32,-215.515,-764.135,-2279.25,-2993.6,8.74454,1000.0,200.0
1100000,201.48,-614.278,8753.11,-2480.68,12.9956,-2471.04,836.02,-815.215,-1863.64,-1250.15,-1693.34,-1258.93,8.75522,1100.0,200.0
1200000,208.706,113.454,8753.11,-2480.75,13.4617,-2466.67,1426.16,-595.658,-490.139,360.342,-2487.16,-3313.2,8.757,1200.0,200.0
