TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,807.247,666.946,8973.41,-2430.63,52.0681,-2374.83,137.028,2921.44,-1057.63,2369.08,-1900.92,-104.388,0.00125072,0.0,800.0
100000,821.092,499.805,8973.41,-2431.76,52.9611,-2376.0,1061.44,-1927.4,2365.37,-505.455,-417.12,915.966,0.664973,100.0,800.0
200000,836.676,526.817,8973.41,-2429.3,53.9663,-2372.39,1282.89,782.5,-484.941,-2697.06,-4145.04,3883.25,0.853539,200.0,800.0
300000,758.801,135.974,8973.41,-2431.62,48.9433,-2381.91,-1677.16,3151.84,-1066.76,719.73,-409.242,-2273.11,0.643864,300.0,800.0
400000,773.61,610.49,8973.41,-2429.72,49.8985,-2376.4,-4456.8,859.325,5428.95,-586.797,1239.82,1353.33,0.543609,400.0,800.0
500000,766.456,-1563.29,8973.41,-2430.89,49.437,-2390.21,-2655.73,2562.04,-4596.19,-3000.6,-1248.05,3310.11,0.412182,500.0,800.0
600000,784.944,1025.68,8973.41,-2427.92,50.6295,-2371.54,-110.561,1714.46,1473.15,-1503.12,807.368,-1447.3,0.392299,600.0,800.0
700000,780.406,1505.15,8973.41,-2428.88,50.3368,-2370.11,2159.99,2481.01,-125.534,687.619,-1431.01,296.627,0.418797,700.0,800.0
800000,833.614,-217.838,8973.41,-2430.66,53.7688,-2378.12,273.784,-1809.51,882.219,-3012.97,1628.47,3458.82,0.39704,800.0,800.0
900000,809.969,105.963,8973.41,-2432.05,52.2437,-2379.21,4256.42,-1420.53,-2518.0,-619.692,-324.115,727.956,0.478168,900.0,800.0
1000000,825.139,-1425.67,8973.41,-2433.26,53.2221,-2388.03,2188.36,-1676.69,-4788.68,-5416.24,-1658.27,-860.194,0.609716,1000.0,800.0
1100000,807.334,-985.72,8973.41,-2433.91,52.0737,-2387.36,-1692.49,493.642,-1758.31,3176.62,-2219.57,368.291,0.62313,1100.0,800.0
