TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1718.77,1114.97,6231.98,-2117.97,110.862,-2002.77,-7711.95,17276.9,-6219.99,7593.67,3100.81,4953.65,0.00418633,0.0,1650.0
100000,1642.18,-42.4669,6231.98,-2119.98,105.922,-2014.22,-1950.86,7101.98,-5278.51,-2346.87,1221.47,-1669.68,0.00664506,100.0,1650.0
200000,1786.4,2851.12,6231.98,-2121.05,115.224,-1994.74,7611.57,-2145.41,3087.21,-4540.68,-7114.46,-954.323,9.40973e-05,200.0,1650.0
300000,1673.0,4592.34,6231.98,-2117.18,107.91,-1991.41,4344.09,6555.96,2876.97,-4437.02,4290.94,892.098,0.00140447,300.0,1650.0
400000,1660.12,1226.13,6231.98,-2122.68,107.079,-2010.83,5733.27,2902.79,-4957.66,84.8487,4971.25,1775.59,0.00254342,400.0,1650.0
500000,1643.67,-1175.39,6231.98,-2121.84,106.018,-2020.39,1210.77,615.377,-5352.3,-2231.84,-6719.88,1797.93,0.00296031,500.0,1650.0
600000,1727.72,-67.6946,6231.98,-2120.35,111.439,-2009.18,-4329.03,2767.56,1358.39,-1710.48,1818.45,1816.34,0.00255385,600.0,1650.0
700000,1637.01,-4307.83,6231.98,-2125.55,105.588,-2036.71,-7941.01,-2899.3,-2083.17,4190.31,-808.169,3672.66,0.00221574,700.0,1650.0
800000,1668.61,-4505.2,6231.98,-2124.65,107.627,-2034.55,-7278.73,-3887.5,-2349.36,-1048.24,1239.14,-1030.21,0.00287217,800.0,1650.0
900000,1647.99,-1542.15,6231.98,-2121.7,106.297,-2021.4,-5475.88,9831.87,-8982.43,3625.7,743.633,3976.51,0.00236802,900.0,1650.0
1000000,1703.27,-8137.57,6231.98,-2128.55,109.862,-2050.34,-4447.86,-4084.64,-15880.2,251.281,-1756.83,-2174.11,0.00225269,1000.0,1650.0
1100000,1636.59,2356.83,6231.98,-2118.68,105.561,-2003.95,3169.36,1613.1,2288.04,2309.51,2479.58,-6508.49,0.00167318,1100.0,1650.0
1200000,1632.52,-294.929,6231.98,-2120.73,105.299,-2016.57,22.7286,5693.47,-6600.98,4995.07,-4216.68,-174.717,0.00234165,1200.0,1650.0
1300000,1646.96,11451.9,6231.98,-2117.77,106.23,-1967.0,5166.85,12111.5,17077.2,-6031.43,-1497.27,351.668,0.00193545,1300.0,1650.0
1400000,1667.62,10746.1,6231.98,-2115.54,107.563,-1966.18,13264.2,13709.3,5264.94,-3175.5,3816.87,8033.25,0.0019592,1400.0,1650.0
1500000,1714.09,1582.35,6231.98,-2121.33,110.56,-2004.61,9301.81,-4058.3,-496.464,2164.32,-5845.96,-6748.78,0.00185247,1500.0,1650.0
1600000,1620.46,2120.0,6231.98,-2118.6,104.521,-2005.84,2790.61,526.549,3042.85,386.816,-2109.81,-5953.03,0.00198087,1600.0,1650.0
1700000,1570.2,1215.67,6231.98,-2116.58,101.279,-2010.57,4634.8,624.081,-1611.87,5421.34,-3900.67,4699.62,0.00348353,1700.0,1650.0
1800000,1603.28,1435.82,6231.98,-2122.35,103.413,-2013.35,-1962.87,6664.91,-394.58,-2149.02,-7045.22,-4541.72,0.00368493,1800.0,1650.0
1900000,1714.05,3376.41,6231.98,-2119.19,110.558,-1995.5,12694.6,-2777.74,212.365,-2895.61,4674.76,1622.6,0.00409032,1900.0,1650.0
2000000,1597.13,5018.72,6231.98,-2116.79,103.016,-1994.25,1004.87,11188.5,2862.76,-5605.98,-2580.94,653.906,0.00398534,2000.0,1650.0
2100000,1650.47,5227.1,6231.98,-2118.16,106.457,-1991.37,531.51,15526.6,-376.755,-6543.37,3641.85,-330.739,0.00383552,2100.0,1650.0
2200000,1600.87,-9052.5,6231.98,-2127.03,103.257,-2058.98,-4769.89,-13260.8,-9126.82,-4168.59,3627.46,4014.53,0.00367526,2200.0,1650.0
2300000,1701.69,111.881,6231.98,-2120.2,109.76,-2010.01,-12012.7,8477.48,3870.82,4582.44,295.342,492.976,0.00366232,2300.0,1650.0
2400000,1666.91,-2760.73,6231.98,-2124.27,107.517,-2027.49,-5980.2,-2349.85,47.8684,-5439.94,-6595.76,-2188.42,0.00368042,2400.0,1650.0
2500000,1674.17,7594.2,6231.98,-2116.78,107.986,-1979.25,-5018.09,20150.2,7650.51,-3570.45,5581.66,755.263,0.00354273,2500.0,1650.0
2600000,1582.04,-4263.05,6231.98,-2123.57,102.043,-2038.11,-63.0797,-4469.77,-8256.3,-184.179,-7640.97,2712.38,0.00366907,2600.0,1650.0
2700000,1682.2,-3859.86,6231.98,-2121.86,108.503,-2028.37,-836.114,-6921.98,-3821.49,300.781,-1128.3,-5467.08,0.0037325,2700.0,1650.0
2800000,1722.4,-4019.87,6231.98,-2125.03,111.096,-2029.57,-10681.5,-7154.12,5775.99,2447.47,-6220.26,-1451.3,0.00376289,2800.0,1650.0
2900000,1620.26,-5023.65,6231.98,-2118.65,104.508,-2033.68,-183.858,-5953.88,-8933.23,2962.83,2648.56,7566.46,0.00367519,2900.0,1650.0
3000000,1626.23,-150.708,6231.98,-2120.68,104.893,-2016.37,4619.63,2421.94,-7493.7,142.708,1125.46,5101.86,0.00360331,3000.0,1650.0
3100000,1708.04,-11848.2,6231.98,-2127.85,110.17,-2063.76,-13249.8,-12161.8,-10133.0,-1248.32,2129.48,931.978,0.00362485,3100.0,1650.0
3200000,1688.16,-4494.41,6231.98,-2125.07,108.888,-2033.67,-7741.3,-12496.8,6754.84,-2199.05,1670.08,-742.774,0.00353658,3200.0,1650.0
3300000,1601.37,-1787.29,6231.98,-2121.32,103.289,-2024.98,6485.71,-2426.1,-9421.48,83.4547,1802.57,1439.94,0.00342865,3300.0,1650.0
3400000,1628.7,2295.06,6231.98,-2122.05,105.052,-2008.07,-911.519,2402.27,5394.43,-442.343,-42.5305,-6181.54,0.00334008,3400.0,1650.0
3500000,1652.45,-5624.63,6231.98,-2128.84,106.584,-2044.13,-5451.82,-3978.17,-7443.89,-1349.62,10789.3,-4345.42,0.00338368,3500.0,1650.0
3600000,1682.74,-6007.38,6231.98,-2124.28,108.538,-2039.11,-3194.63,-2360.25,-12467.3,-2109.35,2739.08,-4616.4,0.0033351,3600.0,1650.0
3700000,1669.31,-1731.13,6231.98,-2125.77,107.672,-2024.84,-5487.13,7794.96,-7501.2,1021.79,6799.56,2014.08,0.00326892,3700.0,1650.0
3800000,1591.8,-2670.08,6231.98,-2120.94,102.672,-2028.65,-2288.35,-1950.73,-3771.16,-2689.01,3046.48,-3501.38,0.0032713,3800.0,1650.0
3900000,1534.89,-103.743,6231.98,-2122.57,99.0017,-2023.97,-1039.41,5941.03,-5212.85,3973.21,-7491.02,-1359.09,0.00336394,3900.0,1650.0
4000000,1670.72,-3841.48,6231.98,-2123.53,107.763,-2030.71,-5354.19,700.396,-6870.64,5810.59,-3074.08,1161.43,0.00330908,4000.0,1650.0
4100000,1638.44,-1457.53,6231.98,-2122.08,105.681,-2022.07,8520.27,-11236.7,-1656.16,678.061,7940.47,8325.79,0.00329647,4100.0,1650.0
4200000,1698.99,-3794.24,6231.98,-2125.22,109.586,-2030.39,-268.738,1070.74,-12184.7,2976.27,-2470.56,2840.2,0.00333163,4200.0,1650.0
4300000,1679.1,813.794,6231.98,-2119.54,108.303,-2008.07,-7917.96,6388.51,3970.83,-5520.65,2439.13,-3897.31,0.00341823,4300.0,1650.0
4400000,1569.98,-4910.09,6231.98,-2122.29,101.265,-2040.13,-6001.83,1360.27,-10088.7,418.72,-2958.21,2345.36,0.00344862,4400.0,1650.0
4500000,1643.83,-5712.28,6231.98,-2123.3,106.029,-2039.49,-8523.95,-1459.6,-7153.29,-3770.74,1014.71,-2940.69,0.00347468,4500.0,1650.0
4600000,1655.87,-1693.25,6231.98,-2123.8,106.805,-2023.58,-789.221,3238.13,-7528.65,4745.39,3391.14,7836.4,0.0035482,4600.0,1650.0
4700000,1640.35,-5290.07,6231.98,-2125.53,105.804,-2040.3,577.001,-10614.2,-5833.03,1478.74,-6513.32,1190.08,0.00346129,4700.0,1650.0
4800000,1680.02,464.784,6231.98,-2120.89,108.363,-2010.72,-1816.58,7280.41,-4069.48,1411.49,-2028.01,-2546.94,0.00330092,4800.0,1650.0
4900000,1707.08,-1397.09,6231.98,-2122.16,110.108,-2017.48,5237.31,-996.895,-8431.67,-1591.57,2762.5,2905.22,0.0032909,4900.0,1650.0
5000000,1681.64,1954.87,6231.98,-2117.7,108.467,-2001.63,3244.85,-24.061,2643.82,-959.61,-831.059,-3562.51,0.00330013,5000.0,1650.0
5100000,1774.59,2430.96,6231.98,-2120.91,114.462,-1996.99,8426.77,-4472.33,3338.44,1276.84,-8102.75,-2240.85,0.00345367,5100.0,1650.0
5200000,1757.38,-1910.13,6231.98,-2123.13,113.352,-2017.2,567.638,-1529.45,-4768.59,4572.28,4421.97,1310.27,0.00369579,5200.0,1650.0
5300000,1633.85,-6982.78,6231.98,-2125.58,105.385,-2047.35,-12551.4,-9947.36,1550.4,416.725,6617.92,-1846.92,0.00359899,5300.0,1650.0
5400000,1645.14,-3781.7,6231.98,-2121.83,106.113,-2030.43,1844.31,-9264.2,-3925.22,4229.05,232.455,-4475.04,0.00351011,5400.0,1650.0
5500000,1579.37,-105.139,6231.98,-2122.42,101.871,-2020.96,-2641.93,3209.57,-883.057,-385.788,3699.95,6381.97,0.00353794,5500.0,1650.0
