TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1168.84,5018.21,10792.1,-2759.49,75.3911,-2650.3,5529.3,5448.92,4076.39,-378.751,2078.59,-5234.21,0.00345898,0.0,1200.0
100000,1173.49,3512.47,10792.1,-2762.17,75.691,-2662.82,4700.23,3019.73,2817.46,-281.627,5109.02,-3675.38,0.037251,100.0,1200.0
200000,1242.48,5748.76,10792.1,-2763.7,80.1411,-2644.83,6264.73,9773.78,1207.78,1166.67,-3248.33,2942.51,0.00953083,200.0,1200.0
300000,1220.18,5427.95,10792.1,-2758.46,78.7027,-2643.19,6421.57,2407.41,7454.87,2879.02,3782.56,-599.981,0.00581796,300.0,1200.0
400000,1093.85,3763.22,10792.1,-2765.56,70.5541,-2669.66,5144.29,2393.93,3751.43,-2354.14,-877.863,-1147.79,0.00673967,400.0,1200.0
500000,1260.42,5376.91,10792.1,-2763.02,81.2978,-2645.51,809.507,6909.95,8411.29,-896.441,-3261.8,444.044,0.00665392,500.0,1200.0
600000,1212.81,4152.39,10792.1,-2763.01,78.2273,-2656.82,4271.12,7261.49,924.558,2072.11,1858.09,863.194,0.0174708,600.0,1200.0
700000,1250.03,4294.14,10792.1,-2766.18,80.6279,-2656.62,4012.31,6826.89,2043.22,1601.62,2602.85,-815.497,0.0199421,700.0,1200.0
800000,1267.33,5206.32,10792.1,-2765.47,81.7439,-2648.66,4170.04,3282.32,8166.61,1142.66,-1305.96,-1106.66,0.020338,800.0,1200.0
900000,1200.17,4485.22,10792.1,-2762.87,77.4117,-2655.25,5987.25,2430.08,5038.31,375.278,2130.97,1787.81,0.0185937,900.0,1200.0
1000000,1215.97,6451.19,10792.1,-2760.65,78.4311,-2638.76,4542.22,7134.05,7677.3,637.412,2018.05,2372.18,0.0159754,1000.0,1200.0
1100000,1157.18,6028.15,10792.1,-2762.4,74.6394,-2647.16,4427.92,6355.71,7300.83,-2158.9,-1192.61,-1070.07,0.0140374,1100.0,1200.0
1200000,1192.17,6591.51,10792.1,-2760.13,76.8958,-2638.83,6812.4,7877.35,5084.77,-2714.43,2432.58,-2571.48,0.0134824,1200.0,1200.0
1300000,1155.31,4697.46,10792.1,-2759.72,74.5186,-2653.56,3501.19,3481.79,7109.39,-3366.72,2461.85,919.337,0.0120265,1300.0,1200.0
1400000,1170.36,6281.06,10792.1,-2762.67,75.4892,-2644.87,6277.45,7178.98,5386.74,1316.82,-2383.59,1155.6,0.0129284,1400.0,1200.0
1500000,1212.19,6688.55,10792.1,-2764.43,78.187,-2641.18,10014.5,8586.99,1464.1,-1677.95,1317.15,-957.642,0.0141181,1500.0,1200.0
1600000,1180.1,6765.3,10792.1,-2761.42,76.1174,-2639.73,6438.53,4764.4,9092.98,2643.17,-1715.04,4036.78,0.0129971,1600.0,1200.0
1700000,1197.81,1916.91,10792.1,-2768.78,77.2598,-2678.61,831.986,3366.97,1551.77,-1007.92,-2819.55,-971.424,0.0126461,1700.0,1200.0
1800000,1177.68,5539.12,10792.1,-2762.37,75.9611,-2649.1,6197.89,3898.16,6521.32,290.167,3129.88,571.149,0.0127977,1800.0,1200.0
1900000,1224.23,7749.65,10792.1,-2758.34,78.9638,-2627.18,7313.6,13751.5,2183.87,-506.812,1098.74,-3998.12,0.0126265,1900.0,1200.0
2000000,1220.6,5337.79,10792.1,-2766.53,78.73,-2651.85,-56.3629,10292.5,5777.23,2048.17,2287.47,253.458,0.0122495,2000.0,1200.0
2100000,1236.28,6218.96,10792.1,-2760.22,79.741,-2638.59,5718.52,3665.71,9272.66,-1630.25,-2450.71,1622.72,0.0120623,2100.0,1200.0
2200000,1167.8,4460.3,10792.1,-2767.51,75.3238,-2662.15,4665.74,2978.07,5737.08,-765.012,-721.095,3150.51,0.011799,2200.0,1200.0
2300000,1251.76,5483.19,10792.1,-2762.31,80.7395,-2644.64,3946.63,865.842,11637.1,119.34,-4330.1,-1953.43,0.0113809,2300.0,1200.0
2400000,1115.63,4794.78,10792.1,-2763.07,71.9592,-2658.81,6399.82,3313.84,4670.7,1266.73,-2664.51,321.71,0.0111847,2400.0,1200.0
2500000,1241.44,7972.4,10792.1,-2763.67,80.0737,-2629.9,7230.06,3053.36,13633.8,-1695.85,1817.97,-1165.37,0.0118429,2500.0,1200.0
2600000,1212.74,5746.23,10792.1,-2762.29,78.223,-2645.36,5774.57,3678.62,7785.51,-4913.57,-2947.98,-4245.86,0.0116289,2600.0,1200.0
2700000,1188.92,7279.57,10792.1,-2761.61,76.6863,-2635.89,9786.5,10382.2,1669.99,54.764,827.213,457.056,0.0113309,2700.0,1200.0
2800000,1213.69,3869.12,10792.1,-2767.91,78.2839,-2663.57,1752.58,6962.64,2892.12,-1288.84,-1590.47,-328.811,0.0115092,2800.0,1200.0
2900000,1184.55,7192.94,10792.1,-2760.15,76.4043,-2635.3,3470.91,10341.4,7766.48,-3929.81,-2205.44,747.814,0.0115949,2900.0,1200.0
3000000,1196.1,5430.1,10792.1,-2759.29,77.1496,-2645.56,4305.89,7165.5,4818.91,-2759.85,3106.58,-1928.65,0.0113429,3000.0,1200.0
3100000,1121.96,6063.39,10792.1,-2761.8,72.3676,-2648.59,7167.58,7765.03,3257.56,1650.99,-1661.14,-787.519,0.0110144,3100.0,1200.0
3200000,1190.9,4498.07,10792.1,-2762.5,76.8142,-2655.39,2414.18,5802.7,5277.32,120.266,3251.65,-421.848,0.0104957,3200.0,1200.0
3300000,1228.23,6258.65,10792.1,-2765.6,79.2217,-2644.22,7067.27,7873.22,3835.47,372.221,-1025.88,2853.79,0.0102737,3300.0,1200.0
3400000,1236.66,6847.07,10792.1,-2760.43,79.7657,-2634.55,10436.9,1415.91,8688.43,119.543,1694.65,1883.92,0.0101185,3400.0,1200.0
3500000,1246.19,7222.89,10792.1,-2761.66,80.3805,-2632.62,8648.77,7989.9,5029.99,-1040.83,-1499.96,1716.73,0.0103633,3500.0,1200.0
3600000,1206.32,5929.27,10792.1,-2760.03,77.8083,-2642.29,5737.16,6481.5,5569.15,-1225.5,-1741.09,2450.99,0.0101136,3600.0,1200.0
3700000,1222.42,6472.35,10792.1,-2762.43,78.8473,-2639.98,8366.4,4068.28,6982.36,3282.1,-974.663,58.8473,0.00979769,3700.0,1200.0
3800000,1155.23,5343.94,10792.1,-2761.61,74.5133,-2651.1,8251.35,4390.78,3389.69,-1096.09,996.886,-501.858,0.0102906,3800.0,1200.0
3900000,1198.84,5346.13,10792.1,-2761.22,77.3262,-2647.89,4299.53,4068.31,7670.55,-3175.11,-2301.78,-1819.23,0.00988017,3900.0,1200.0
4000000,1158.63,7809.64,10792.1,-2758.11,74.7329,-2630.78,3862.75,12006.5,7559.67,3423.04,-3523.07,-1612.0,0.0100965,4000.0,1200.0
4100000,1257.66,4643.58,10792.1,-2761.51,81.1201,-2649.11,3746.06,5767.95,4416.73,1680.95,-2140.03,-1771.6,0.0101464,4100.0,1200.0
