TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,99.6975,-2072.86,9511.16,-2651.91,6.43057,-2657.78,-3743.59,-3901.81,1426.81,-125.381,-2543.59,-2405.58,0.0140905,0.0,100.0
100000,96.6908,-2201.73,9511.16,-2652.3,6.23664,-2659.14,-5044.01,-3421.26,1860.09,-105.458,-1802.28,-2338.27,22.258,100.0,100.0
200000,105.012,-1474.98,9511.16,-2652.11,6.77338,-2654.09,-3077.59,-4333.05,2985.7,688.038,-2268.51,-3038.41,22.1717,200.0,100.0
300000,109.067,-1598.21,9511.16,-2651.84,7.03491,-2654.29,-3788.77,-2571.8,1565.94,275.403,-756.552,-3583.68,22.3272,300.0,100.0
400000,101.997,-1806.7,9511.16,-2652.02,6.57886,-2656.17,-4146.79,-3426.09,2152.78,836.564,-1179.87,-3365.24,22.3728,400.0,100.0
500000,100.891,-1725.34,9511.16,-2651.89,6.50758,-2655.62,-3785.91,-3844.69,2454.58,2103.83,-1950.36,-3468.68,22.3263,500.0,100.0
600000,97.2929,-1969.07,9511.16,-2651.87,6.27547,-2657.29,-4540.34,-2520.08,1153.23,778.435,-1593.81,-2342.8,22.3022,600.0,100.0
700000,104.602,-1777.14,9511.16,-2652.05,6.74693,-2655.85,-3493.88,-3038.21,1200.68,840.822,-1344.08,-2483.65,22.3194,700.0,100.0
800000,99.505,-1746.31,9511.16,-2651.96,6.41815,-2655.9,-4234.88,-2689.45,1685.4,600.182,-1032.28,-1943.59,22.3113,800.0,100.0
900000,104.605,-1892.84,9511.16,-2651.94,6.74708,-2656.42,-3124.96,-4200.52,1646.95,465.448,-1835.48,-3038.5,22.3134,900.0,100.0
1000000,100.462,-2191.86,9511.16,-2651.92,6.47989,-2658.45,-3836.12,-4108.92,1369.46,940.953,-1665.83,-2542.98,22.3387,1000.0,100.0
1100000,104.15,-1731.18,9511.16,-2652.14,6.71779,-2655.7,-3598.84,-3636.39,2041.69,651.978,-2261.03,-2409.16,22.3423,1100.0,100.0
1200000,96.9412,-1831.83,9511.16,-2652.18,6.25279,-2656.8,-3715.79,-2880.05,1100.35,745.707,-2541.37,-3067.8,22.3605,1200.0,100.0
1300000,100.543,-1790.18,9511.16,-2652.23,6.4851,-2656.38,-3611.19,-3527.59,1768.22,782.135,-947.874,-2809.71,22.3615,1300.0,100.0
1400000,100.668,-1890.86,9511.16,-2651.96,6.49315,-2656.7,-3768.42,-3316.53,1412.37,1116.25,-1082.54,-2247.43,22.3763,1400.0,100.0
1500000,100.796,-1418.85,9511.16,-2651.99,6.50141,-2653.91,-3472.71,-4073.89,3290.06,977.012,-1484.4,-2263.44,22.3777,1500.0,100.0
1600000,104.305,-1892.47,9511.16,-2652.34,6.72775,-2656.85,-5486.56,-2927.84,2736.98,-39.4145,-2008.74,-2061.48,22.3307,1600.0,100.0
1700000,101.987,-1395.71,9511.16,-2651.97,6.57824,-2653.67,-1839.51,-4162.91,1815.3,1463.92,-1030.31,-1960.64,22.3119,1700.0,100.0
1800000,95.1419,-1452.01,9511.16,-2651.83,6.13673,-2654.31,-4064.8,-2517.49,2226.26,757.524,-1875.95,-1886.71,22.2764,1800.0,100.0
1900000,101.428,-1647.69,9511.16,-2651.96,6.5422,-2655.2,-3722.75,-4109.77,2889.46,456.033,-477.853,-1974.93,22.1041,1900.0,100.0
2000000,102.234,-1999.12,9511.16,-2652.14,6.5942,-2657.41,-3815.76,-3753.85,1572.24,945.319,-1198.47,-2288.46,22.0577,2000.0,100.0
2100000,90.2768,-1631.51,9511.16,-2652.05,5.82293,-2655.91,-4046.05,-2732.13,1883.65,974.359,-2362.42,-2538.86,22.0718,2100.0,100.0
2200000,93.6617,-1507.79,9511.16,-2652.36,6.04126,-2655.26,-4721.92,-3629.39,3827.94,1093.82,-1695.39,-3105.55,22.0832,2200.0,100.0
2300000,100.512,-1401.21,9511.16,-2652.3,6.48312,-2654.13,-3403.06,-3474.01,2673.44,-24.1921,-1651.79,-1967.23,22.0884,2300.0,100.0
2400000,104.702,-1352.68,9511.16,-2652.14,6.75335,-2653.42,-3473.11,-2687.5,2102.56,581.857,-1760.79,-2527.27,21.9954,2400.0,100.0
2500000,106.744,-1587.76,9511.16,-2652.12,6.88508,-2654.66,-4275.73,-2021.43,1533.88,846.349,-1523.1,-2696.95,21.8523,2500.0,100.0
2600000,96.5864,-1993.26,9511.16,-2651.92,6.2299,-2657.52,-4324.81,-3083.7,1428.73,871.857,-1808.16,-2662.58,21.7828,2600.0,100.0
2700000,104.394,-1594.83,9511.16,-2652.37,6.73348,-2655.1,-3201.85,-3753.1,2170.48,1214.18,-609.895,-2738.26,21.793,2700.0,100.0
2800000,99.3427,-1676.71,9511.16,-2651.62,6.40769,-2655.17,-4509.71,-2739.82,2219.4,569.289,-1481.26,-3172.76,21.8173,2800.0,100.0
2900000,99.2514,-1624.95,9511.16,-2652.14,6.40179,-2655.39,-4015.69,-3501.98,2642.81,1576.65,-1300.27,-2667.91,21.8278,2900.0,100.0
3000000,105.881,-1282.72,9511.16,-2651.6,6.82939,-2652.39,-2719.12,-2818.8,1689.78,1423.15,-834.526,-2954.38,21.8452,3000.0,100.0
3100000,94.972,-1532.22,9511.16,-2652.28,6.12577,-2655.25,-3537.13,-3366.44,2306.92,1019.89,-880.16,-2760.84,21.8579,3100.0,100.0
3200000,101.926,-1506.83,9511.16,-2652.14,6.57428,-2654.51,-4590.38,-3757.33,3827.21,636.607,-1336.74,-2611.78,21.883,3200.0,100.0
3300000,101.339,-1515.45,9511.16,-2651.87,6.53643,-2654.33,-2504.3,-3595.34,1553.3,452.011,-2051.53,-2329.05,21.9037,3300.0,100.0
3400000,98.4266,-2134.58,9511.16,-2652.77,6.3486,-2659.09,-4064.65,-3918.52,1579.44,732.322,-846.781,-2399.2,21.9165,3400.0,100.0
3500000,102.134,-1894.13,9511.16,-2652.3,6.58774,-2656.96,-3351.51,-4158.72,1827.83,953.082,-1569.55,-3068.53,21.9213,3500.0,100.0
3600000,100.766,-1164.66,9511.16,-2652.24,6.49949,-2652.65,-3745.06,-2870.39,3121.47,1413.51,-2042.41,-2578.14,21.9305,3600.0,100.0
3700000,99.0955,-1828.89,9511.16,-2652.41,6.39174,-2656.88,-3629.04,-3832.96,1975.33,718.504,-872.166,-1544.25,21.9366,3700.0,100.0
3800000,100.666,-1807.21,9511.16,-2652.3,6.49304,-2656.54,-3766.69,-3229.8,1574.86,710.357,-1204.06,-3152.74,21.9441,3800.0,100.0
3900000,102.239,-1856.8,9511.16,-2652.23,6.59449,-2656.66,-2999.44,-4017.28,1446.31,1023.21,-1969.78,-3315.55,21.9529,3900.0,100.0
4000000,100.113,-1875.9,9511.16,-2652.08,6.4574,-2656.76,-4205.38,-4065.76,2643.45,1214.37,-509.865,-2161.17,21.966,4000.0,100.0
4100000,95.5876,-2018.57,9511.16,-2652.64,6.16548,-2658.46,-4615.03,-3342.13,1901.47,71.9805,-1460.67,-2870.13,21.9702,4100.0,100.0
4200000,98.6448,-1769.66,9511.16,-2652.22,6.36267,-2656.37,-3914.58,-3246.81,1852.41,1811.98,-2232.63,-2897.19,21.982,4200.0,100.0
4300000,105.9,-2156.49,9511.16,-2652.09,6.83066,-2658.06,-4930.21,-3393.31,1854.05,638.152,-1422.06,-2674.65,21.9995,4300.0,100.0
4400000,98.9921,-2184.39,9511.16,-2652.0,6.38507,-2658.58,-3416.49,-3471.88,335.202,799.7,-963.138,-2048.63,22.0134,4400.0,100.0
4500000,98.6325,-1579.85,9511.16,-2651.9,6.36187,-2654.92,-2904.92,-4324.5,2489.86,411.27,-1776.93,-2315.59,22.021,4500.0,100.0
4600000,99.2093,-1830.92,9511.16,-2652.18,6.39908,-2656.65,-5025.49,-2335.65,1868.38,1149.88,-2063.84,-2713.92,22.0217,4600.0,100.0
