TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,456.572,535.188,10579.7,-2842.29,29.4493,-2809.3,4163.56,-2034.89,-523.113,913.508,-1129.27,1967.01,0.00169686,0.0,450.0
100000,467.167,1427.55,10579.7,-2839.32,30.1327,-2799.76,3872.79,-42.6474,452.518,2099.54,229.996,1926.65,4.46506,100.0,450.0
200000,459.326,1649.9,10579.7,-2840.87,29.6269,-2800.35,6275.56,-778.532,-547.336,2497.93,882.31,1409.78,4.43915,200.0,450.0
300000,434.474,1150.37,10579.7,-2840.24,28.0239,-2804.62,4088.11,-1501.11,864.107,1136.34,-451.94,2773.99,4.28785,300.0,450.0
400000,441.711,1535.17,10579.7,-2841.05,28.4907,-2802.43,2780.83,1349.54,475.135,2333.27,344.6,3179.91,3.8796,400.0,450.0
500000,440.823,1404.04,10579.7,-2841.1,28.4334,-2803.4,4548.76,1132.04,-1468.68,3339.33,-600.134,4022.85,3.74455,500.0,450.0
600000,431.604,1365.35,10579.7,-2841.11,27.8388,-2804.26,2285.34,1468.59,342.106,1107.88,43.7773,2682.79,3.87177,600.0,450.0
700000,434.102,696.683,10579.7,-2840.08,27.9999,-2807.47,2694.8,32.9587,-637.714,2585.11,55.3057,2447.2,3.96539,700.0,450.0
800000,459.458,1921.82,10579.7,-2839.59,29.6354,-2797.26,4163.5,1822.33,-220.362,2039.43,-1237.21,1599.18,4.02656,800.0,450.0
900000,460.009,1002.47,10579.7,-2841.33,29.671,-2805.04,4629.53,-1910.41,288.299,2771.54,238.424,1808.27,4.07506,900.0,450.0
1000000,469.717,993.595,10579.7,-2841.68,30.2972,-2804.82,2682.99,-759.026,1056.82,2033.2,611.566,3368.86,4.13072,1000.0,450.0
1100000,455.168,1685.89,10579.7,-2841.05,29.3587,-2800.56,4887.01,-758.326,928.973,953.261,-751.969,2467.25,4.18786,1100.0,450.0
1200000,482.97,2009.37,10579.7,-2840.3,31.1519,-2795.88,5115.76,-875.785,1788.13,1411.36,-140.063,3261.1,4.2198,1200.0,450.0
1300000,441.611,7.22727,10579.7,-2841.24,28.4843,-2812.71,2986.46,-2742.59,-222.188,2494.52,1352.49,3321.46,4.24452,1300.0,450.0
1400000,441.687,474.634,10579.7,-2840.89,28.4892,-2809.27,52.5685,2413.23,-1041.89,865.187,-502.429,3723.99,4.24677,1400.0,450.0
1500000,438.157,623.937,10579.7,-2840.8,28.2615,-2808.42,2343.83,-226.369,-245.653,1373.92,-1501.74,2891.99,4.24739,1500.0,450.0
1600000,470.444,1151.97,10579.7,-2840.6,30.344,-2802.65,3775.96,-132.122,-187.926,3311.38,-872.505,1541.25,4.24111,1600.0,450.0
1700000,462.681,1327.26,10579.7,-2840.87,29.8433,-2802.26,5115.41,-332.363,-801.277,2129.77,-561.058,1264.56,4.18028,1700.0,450.0
1800000,435.077,480.721,10579.7,-2841.31,28.0628,-2810.07,3715.82,-1416.79,-856.865,2968.22,-639.15,3233.87,4.16034,1800.0,450.0
1900000,485.66,996.676,10579.7,-2840.14,31.3255,-2802.23,3873.65,-720.738,-162.883,1979.25,793.748,1215.37,4.09827,1900.0,450.0
2000000,448.403,890.122,10579.7,-2841.94,28.9223,-2807.14,4099.83,-1260.06,-169.407,2023.71,-1161.4,1550.12,4.10793,2000.0,450.0
2100000,441.793,2000.54,10579.7,-2839.5,28.496,-2797.79,5345.81,-2920.26,3576.09,731.492,1232.57,2466.51,4.11185,2100.0,450.0
2200000,419.667,839.876,10579.7,-2839.01,27.0688,-2806.4,1617.57,1214.08,-312.02,2409.38,-588.991,3043.5,4.11713,2200.0,450.0
2300000,426.09,746.806,10579.7,-2841.36,27.4832,-2808.95,4171.95,-1361.05,-570.477,1600.63,-471.406,951.9,4.12085,2300.0,450.0
2400000,466.671,456.04,10579.7,-2843.07,30.1007,-2809.96,1380.14,-2329.12,2317.09,2586.0,1564.74,4123.71,4.12783,2400.0,450.0
2500000,433.502,1167.56,10579.7,-2841.5,27.9612,-2805.83,4432.57,374.297,-1304.2,-757.631,-823.961,2844.06,4.13788,2500.0,450.0
2600000,430.75,1632.22,10579.7,-2841.32,27.7837,-2802.76,3550.2,710.181,636.28,1045.74,495.79,2849.4,4.13784,2600.0,450.0
2700000,447.361,732.623,10579.7,-2841.07,28.8552,-2807.38,2259.91,1245.83,-1307.87,2281.43,1432.4,2169.34,4.14602,2700.0,450.0
2800000,463.763,767.329,10579.7,-2839.46,29.9131,-2804.48,1413.54,73.4421,815.006,626.807,204.369,3754.47,4.15778,2800.0,450.0
2900000,462.965,820.2,10579.7,-2839.53,29.8616,-2804.25,2445.69,-1650.83,1665.74,2393.25,-1691.82,1107.59,4.16707,2900.0,450.0
3000000,474.13,325.203,10579.7,-2839.99,30.5818,-2807.26,4181.15,-1351.37,-1854.17,2375.75,729.018,1235.32,4.16971,3000.0,450.0
3100000,442.385,1634.3,10579.7,-2839.35,28.5342,-2800.03,5299.8,-2447.19,2050.28,1369.52,75.1588,3608.48,4.17618,3100.0,450.0
3200000,452.881,1265.68,10579.7,-2839.79,29.2112,-2802.22,4158.65,-444.916,83.309,3672.63,227.568,1093.69,4.18905,3200.0,450.0
3300000,461.382,991.67,10579.7,-2840.07,29.7595,-2803.76,4777.16,-636.732,-1165.42,1806.85,-70.0759,1755.54,4.19806,3300.0,450.0
3400000,467.539,1433.4,10579.7,-2840.23,30.1567,-2800.61,4404.75,-550.252,445.719,1388.98,327.08,2794.31,4.20468,3400.0,450.0
