TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1562.92,-2229.15,9406.29,-2327.91,100.809,-2240.19,743.868,-2643.78,-4787.52,-1974.97,-3540.71,-5266.35,0.0032359,0.0,1550.0
100000,1668.35,1656.36,9406.29,-2321.57,107.61,-2204.23,953.192,-132.893,4148.79,5008.64,-780.732,921.569,0.00549882,100.0,1550.0
200000,1642.28,-5301.79,9406.29,-2329.29,105.928,-2254.48,544.372,-8696.43,-7753.32,6.82892,-570.029,2216.48,0.00489085,200.0,1550.0
300000,1511.74,-1206.83,9406.29,-2323.45,97.5081,-2233.03,3677.13,-1876.43,-5421.19,-301.862,657.613,-286.519,0.00465896,300.0,1550.0
400000,1570.11,-192.618,9406.29,-2323.32,101.273,-2223.17,840.939,-732.653,-686.14,-1520.0,451.549,-3064.4,0.00440768,400.0,1550.0
500000,1652.15,2335.77,9406.29,-2321.23,106.565,-2200.96,1875.06,2757.25,2375.0,4455.21,3111.23,-1792.26,0.00384349,500.0,1550.0
600000,1570.01,-6557.84,9406.29,-2329.1,101.267,-2266.34,-964.819,-4505.02,-14203.7,-1533.22,2673.43,-3751.15,0.00341965,600.0,1550.0
700000,1553.86,-3920.07,9406.29,-2331.52,100.225,-2254.3,-13407.4,2363.84,-716.707,2501.54,2408.29,-2924.7,0.00342035,700.0,1550.0
800000,1536.52,-3735.71,9406.29,-2329.64,99.1071,-2252.46,-3239.6,-5236.01,-2731.51,1048.55,-4.10738,-939.394,0.00293548,800.0,1550.0
900000,1513.64,-4033.28,9406.29,-2326.89,97.6309,-2252.94,-901.398,-1894.62,-9303.83,-177.88,-201.281,1073.6,0.00262402,900.0,1550.0
1000000,1566.9,1199.74,9406.29,-2321.15,101.066,-2213.04,-319.526,-2796.88,6715.62,-552.212,-5421.52,770.796,0.00252617,1000.0,1550.0
1100000,1627.35,-5625.96,9406.29,-2328.98,104.965,-2257.05,2128.1,-7002.73,-12003.3,-432.956,2974.1,-3839.55,0.0030163,1100.0,1550.0
1200000,1460.2,-1564.79,9406.29,-2321.05,94.1841,-2236.05,-1697.44,-6844.36,3847.43,-342.827,-2745.45,-1060.29,0.00349789,1200.0,1550.0
1300000,1632.86,-1731.83,9406.29,-2325.22,105.321,-2230.07,-1812.85,-5692.62,2309.97,4355.06,2603.47,545.056,0.00391765,1300.0,1550.0
1400000,1540.73,-4091.19,9406.29,-2322.97,99.3785,-2247.61,-5428.89,-5574.61,-1270.07,3809.77,136.11,-653.202,0.00385013,1400.0,1550.0
1500000,1496.78,-4369.25,9406.29,-2328.4,96.5435,-2257.51,-4373.81,-3378.22,-5355.71,1633.64,-2089.28,-1926.17,0.00381695,1500.0,1550.0
1600000,1456.51,-2486.69,9406.29,-2322.71,93.9463,-2243.36,-5160.18,-3461.28,1161.38,-4141.32,2605.29,-2132.08,0.003769,1600.0,1550.0
1700000,1599.9,375.244,9406.29,-2314.06,103.195,-2208.66,584.171,-2497.86,3039.42,-3696.15,-2239.61,-2447.77,0.00374633,1700.0,1550.0
1800000,1528.91,134.315,9406.29,-2318.49,98.6157,-2219.09,1000.32,48.5493,-645.926,4972.5,-750.672,-2156.16,0.00360938,1800.0,1550.0
1900000,1550.4,-2769.58,9406.29,-2328.17,100.002,-2244.43,-3933.1,-669.719,-3705.91,-3097.39,-584.79,3274.67,0.00338215,1900.0,1550.0
2000000,1498.34,9.71003,9406.29,-2318.89,96.644,-2222.19,500.222,-688.889,217.797,1782.82,2669.32,5627.81,0.00326438,2000.0,1550.0
2100000,1577.48,2137.42,9406.29,-2319.21,101.749,-2204.92,2846.96,1300.26,2265.02,-1778.39,-3592.09,2204.09,0.00312787,2100.0,1550.0
2200000,1622.27,290.697,9406.29,-2321.82,104.638,-2215.47,3866.01,-3859.89,865.979,-2071.14,4770.3,-4740.75,0.00312445,2200.0,1550.0
