TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1086.73,2838.71,9082.46,-2396.86,70.0951,-2310.67,7507.99,-871.037,1879.18,-1388.17,-1038.57,838.404,0.000387244,0.0,1050.0
100000,1074.48,2500.33,9082.46,-2400.39,69.3049,-2316.91,1957.37,3630.67,1912.94,3279.71,2152.47,-894.595,0.00855916,100.0,1050.0
200000,1002.27,1989.64,9082.46,-2398.38,64.6473,-2322.45,-46.5189,944.317,5071.13,-885.402,-382.686,-1116.71,0.0113557,200.0,1050.0
300000,1061.87,-625.848,9082.46,-2403.81,68.4912,-2338.86,-2795.99,993.009,-74.5625,4445.36,1383.15,-1426.69,0.0208868,300.0,1050.0
400000,1034.38,720.15,9082.46,-2398.93,66.7182,-2328.13,3845.67,1395.41,-3080.64,252.937,-1297.61,3562.59,0.014517,400.0,1050.0
500000,1088.05,1953.72,9082.46,-2400.2,70.1803,-2318.94,2545.5,1435.08,1880.59,1196.7,-1078.08,-1834.4,0.0136057,500.0,1050.0
600000,1030.81,4215.9,9082.46,-2397.01,66.4884,-2306.63,4939.35,5487.69,2220.67,-1541.77,839.813,304.736,0.0177103,600.0,1050.0
700000,1029.66,3326.02,9082.46,-2397.89,66.4137,-2312.63,-316.528,2623.79,7670.8,-592.399,-1763.74,727.501,0.0151593,700.0,1050.0
800000,1137.54,2134.51,9082.46,-2403.49,73.3725,-2318.02,4448.48,-1051.41,3006.47,2335.65,1716.54,-1053.99,0.0151017,800.0,1050.0
900000,1050.43,4098.14,9082.46,-2398.86,67.7534,-2307.88,909.041,9246.41,2138.96,1268.49,285.088,-3387.4,0.022271,900.0,1050.0
1000000,1053.78,361.677,9082.46,-2400.85,67.9697,-2330.83,1457.04,-296.762,-75.2452,2558.85,-4064.09,3944.05,0.0242065,1000.0,1050.0
1100000,1056.07,6233.87,9082.46,-2394.26,68.1172,-2290.8,2886.28,7026.72,8788.61,-2546.93,-1013.77,673.256,0.0226093,1100.0,1050.0
1200000,1007.18,1428.44,9082.46,-2399.13,64.9642,-2326.07,1735.77,4331.36,-1781.81,1701.23,3628.94,4487.05,0.0204001,1200.0,1050.0
1300000,1017.27,1871.21,9082.46,-2396.11,65.6146,-2319.88,2138.18,593.977,2881.49,-969.029,-6730.03,-2013.03,0.0191209,1300.0,1050.0
