TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1500.88,-3892.9,7259.99,-2738.37,96.8079,-2659.2,3309.19,-9269.0,-5718.87,-3141.53,-1055.11,-3527.91,0.00141605,0.0,1450.0
100000,1474.64,-5221.95,7259.99,-2734.57,95.1158,-2663.12,-6699.07,-8171.85,-794.914,2148.23,-1994.94,-1859.16,0.00850665,100.0,1450.0
200000,1500.04,-6887.52,7259.99,-2738.17,96.7535,-2672.62,-12279.0,-9136.19,752.606,5552.5,-5819.4,-6196.49,0.0250718,200.0,1450.0
300000,1466.68,-4316.43,7259.99,-2740.29,94.6024,-2665.25,-3619.38,-11884.9,2555.03,-7443.06,-2176.87,3080.7,0.0357849,300.0,1450.0
400000,1412.69,-4807.17,7259.99,-2737.68,91.1194,-2668.35,-6024.1,3817.52,-12214.9,2611.27,1340.39,-671.685,0.065806,400.0,1450.0
500000,1444.18,-4343.44,7259.99,-2740.14,93.1506,-2666.67,-6729.24,-3977.76,-2323.33,1560.59,1027.61,-1898.32,0.0529694,500.0,1450.0
600000,1484.08,-3458.28,7259.99,-2737.76,95.7245,-2657.71,-6163.7,-9595.41,5384.26,1363.66,-1054.46,1304.5,0.0470204,600.0,1450.0
700000,1467.24,-7733.55,7259.99,-2744.23,94.6382,-2684.63,-10270.8,-9707.76,-3222.05,384.328,-1949.43,1972.52,0.0449136,700.0,1450.0
800000,1410.06,-6330.94,7259.99,-2742.74,90.9498,-2680.47,-11065.0,-4939.75,-2988.09,-1765.01,6608.92,702.471,0.0422486,800.0,1450.0
900000,1428.92,-8197.11,7259.99,-2749.15,92.1662,-2694.13,-18081.4,1179.66,-7689.59,-1463.99,1359.32,2083.07,0.0427002,900.0,1450.0
1000000,1413.62,-8839.75,7259.99,-2748.73,91.1798,-2697.61,-7720.46,-10216.0,-8582.79,-3750.5,3958.12,953.096,0.0370247,1000.0,1450.0
1100000,1441.46,-5378.37,7259.99,-2744.69,92.9754,-2676.08,-14774.6,376.364,-1736.88,9884.79,-4032.78,1139.99,0.0377155,1100.0,1450.0
1200000,1448.71,-7882.21,7259.99,-2742.56,93.4428,-2684.83,-9078.41,-9135.39,-5432.84,4826.2,-3737.98,-2059.59,0.0335537,1200.0,1450.0
1300000,1499.32,-339.464,7259.99,-2732.95,96.7075,-2637.78,3921.52,-4131.12,-808.791,1717.98,2069.64,-3636.01,0.0316353,1300.0,1450.0
1400000,1467.0,-6550.86,7259.99,-2741.57,94.6226,-2676.63,-5170.34,-7061.36,-7420.89,7590.98,5538.22,3626.02,0.0315457,1400.0,1450.0
1500000,1427.75,-2338.33,7259.99,-2737.94,92.0913,-2656.44,-3097.34,-8615.95,4698.29,-3303.46,1003.55,2596.4,0.0344257,1500.0,1450.0
1600000,1356.81,-3605.66,7259.99,-2735.21,87.5155,-2664.03,-6233.51,-6098.04,1514.56,3473.46,6629.48,9226.31,0.0328546,1600.0,1450.0
1700000,1450.52,-6797.89,7259.99,-2740.89,93.5599,-2678.14,-7538.14,-4179.92,-8675.62,2908.24,2047.02,-1082.24,0.0310377,1700.0,1450.0
1800000,1396.69,-5641.54,7259.99,-2738.14,90.0875,-2673.62,-6246.37,-9851.86,-826.388,947.267,3562.77,3859.93,0.0307119,1800.0,1450.0
1900000,1464.27,-1298.85,7259.99,-2731.47,94.4466,-2642.91,2485.85,-1473.73,-4908.68,1831.62,2868.66,3303.24,0.0296399,1900.0,1450.0
2000000,1527.04,-3595.87,7259.99,-2738.34,98.4953,-2656.14,-4228.94,741.212,-7299.87,-4236.93,-5382.7,2823.81,0.0281561,2000.0,1450.0
2100000,1434.85,-8560.31,7259.99,-2743.85,92.5489,-2690.09,-7043.11,-16752.2,-1885.65,-1549.41,3267.96,-1474.57,0.0291287,2100.0,1450.0
2200000,1555.13,-6101.67,7259.99,-2747.79,100.307,-2675.13,-2769.8,-13769.2,-1766.01,4006.41,-200.875,1704.16,0.0299915,2200.0,1450.0
2300000,1391.21,-8759.63,7259.99,-2746.16,89.734,-2696.12,-7665.72,-12341.0,-6272.19,9937.97,-3404.24,-4261.28,0.0294566,2300.0,1450.0
2400000,1417.02,-2503.21,7259.99,-2738.71,91.3987,-2658.66,-7004.28,4723.21,-5228.55,3588.27,5512.63,-607.468,0.0296076,2400.0,1450.0
2500000,1387.69,-6388.02,7259.99,-2742.76,89.5074,-2682.2,1897.85,-4274.44,-16787.5,-2921.66,1357.65,-1867.13,0.0289804,2500.0,1450.0
2600000,1450.42,-2052.12,7259.99,-2739.02,93.553,-2654.76,-5600.51,83.289,-639.136,-946.869,-2856.87,1649.21,0.028726,2600.0,1450.0
2700000,1472.65,-6328.01,7259.99,-2744.53,94.9873,-2678.22,-6656.57,-7513.03,-4814.43,-6927.42,6260.56,-1580.73,0.0293682,2700.0,1450.0
2800000,1458.18,-4115.26,7259.99,-2738.63,94.0537,-2663.22,-4378.22,1937.49,-9905.06,-7600.8,2297.01,-74.9221,0.0281873,2800.0,1450.0
2900000,1541.07,-9411.55,7259.99,-2745.42,99.4001,-2688.66,-10422.9,-14241.7,-3570.09,-3935.53,-3031.56,-6258.43,0.0290823,2900.0,1450.0
3000000,1478.43,-7321.09,7259.99,-2748.04,95.3598,-2685.85,-5830.11,-7248.54,-8884.61,1420.66,1299.81,312.148,0.0296158,3000.0,1450.0
