TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1365.9,-1587.68,9337.86,-2356.66,88.1017,-2277.81,290.233,762.185,-5815.45,179.696,313.32,-496.027,3.26466e-05,0.0,1300.0
100000,1261.19,-1266.33,9337.86,-2356.32,81.3481,-2282.35,5069.86,28.5466,-8897.39,2563.94,-1169.05,619.751,0.020265,100.0,1300.0
200000,1338.79,-1788.69,9337.86,-2354.06,86.3528,-2278.14,-1715.93,-410.775,-3239.36,122.664,-2623.43,2445.31,0.00822043,200.0,1300.0
300000,1309.95,-459.69,9337.86,-2353.7,84.4931,-2271.88,-1128.49,-211.336,-39.2488,506.014,-1744.26,-1270.08,0.0109413,300.0,1300.0
400000,1302.93,-3648.97,9337.86,-2357.88,84.0398,-2295.11,182.018,-5713.0,-5415.92,1359.19,-1959.69,-293.101,0.00985357,400.0,1300.0
500000,1313.51,-841.861,9337.86,-2358.25,84.7222,-2278.44,5072.58,-4542.64,-3055.52,-1841.05,-1851.98,-1724.23,0.00824357,500.0,1300.0
600000,1345.38,-3014.07,9337.86,-2362.29,86.7779,-2293.08,-2883.87,-620.161,-5538.17,-6849.87,4207.91,386.909,0.00677325,600.0,1300.0
700000,1260.6,-2870.41,9337.86,-2352.31,81.3097,-2287.73,-2967.4,-4179.37,-1464.46,-119.753,1226.14,508.606,0.00600934,700.0,1300.0
800000,1315.11,752.891,9337.86,-2350.96,84.8257,-2261.74,3062.72,-3231.15,2427.1,805.761,2410.34,-1199.1,0.00512687,800.0,1300.0
900000,1283.43,-2548.94,9337.86,-2357.69,82.7826,-2289.76,2259.39,542.85,-10449.1,3111.39,-4093.76,3229.94,0.0074052,900.0,1300.0
1000000,1319.39,-2575.59,9337.86,-2362.44,85.1019,-2292.35,706.948,-3812.87,-4620.84,-1248.12,-2343.0,1878.02,0.0061494,1000.0,1300.0
1100000,1386.89,-2914.7,9337.86,-2361.98,89.4553,-2289.51,-586.975,-1750.07,-6407.07,2550.33,-2365.56,-5720.91,0.00668224,1100.0,1300.0
1200000,1361.26,-3511.79,9337.86,-2360.49,87.8025,-2293.16,364.509,-3687.37,-7212.52,3600.34,-981.977,-1071.02,0.00664827,1200.0,1300.0
1300000,1321.18,1348.35,9337.86,-2348.91,85.2173,-2255.83,1891.85,2769.82,-616.606,-3166.99,2485.45,-1734.39,0.00619532,1300.0,1300.0
1400000,1282.93,-2838.82,9337.86,-2357.55,82.7498,-2291.34,-4125.29,-5172.49,781.319,-4900.98,-1602.27,4584.9,0.00722624,1400.0,1300.0
1500000,1320.21,-713.702,9337.86,-2358.78,85.1549,-2277.79,3848.49,-4218.94,-1770.65,1861.4,-1653.37,3971.65,0.00664982,1500.0,1300.0
1600000,1260.74,-4369.42,9337.86,-2362.66,81.319,-2306.81,-5220.69,-663.217,-7224.35,2426.47,203.9,3617.51,0.00674176,1600.0,1300.0
1700000,1267.31,-637.81,9337.86,-2352.47,81.7423,-2274.45,2452.68,-3778.57,-587.538,5055.32,-981.727,-835.846,0.00688692,1700.0,1300.0
1800000,1317.45,-1743.15,9337.86,-2357.3,84.9765,-2282.48,-3674.18,-265.656,-1289.62,496.948,-4267.92,-1190.66,0.00658473,1800.0,1300.0
1900000,1405.92,79.5803,9337.86,-2356.29,90.6827,-2265.15,-1693.09,2133.01,-201.175,1186.97,4001.97,2750.6,0.00627326,1900.0,1300.0
2000000,1235.36,-3827.36,9337.86,-2353.94,79.6814,-2296.56,-4496.55,-1787.53,-5198.0,-4123.28,869.4,2027.17,0.00613873,2000.0,1300.0
2100000,1255.93,-2184.27,9337.86,-2353.81,81.0086,-2285.54,-1262.43,-946.914,-4343.48,-261.817,-851.884,-397.799,0.00690247,2100.0,1300.0
2200000,1293.22,-3814.06,9337.86,-2355.84,83.414,-2294.66,-5552.54,-2897.39,-2992.24,-2265.37,1220.44,885.654,0.00688866,2200.0,1300.0
2300000,1250.31,-1924.5,9337.86,-2357.75,80.646,-2288.32,2723.91,-4483.53,-4013.88,3199.19,133.87,-4635.94,0.00743242,2300.0,1300.0
2400000,1283.43,-4004.24,9337.86,-2354.3,82.7821,-2294.85,994.627,-8939.2,-4068.14,-1150.08,-216.34,666.468,0.0071513,2400.0,1300.0
2500000,1258.6,-1374.06,9337.86,-2354.22,81.1805,-2281.05,-2929.56,-1271.23,78.6025,898.307,5202.99,-5190.98,0.00727789,2500.0,1300.0
2600000,1329.3,-1797.4,9337.86,-2355.37,85.7406,-2280.11,-510.511,-2705.94,-2175.74,-2945.03,373.637,-1643.21,0.00695408,2600.0,1300.0
2700000,1309.69,-907.684,9337.86,-2358.84,84.4762,-2279.66,1696.13,-3542.26,-876.929,-2112.72,-2855.86,1957.45,0.00730737,2700.0,1300.0
2800000,1222.21,-3003.83,9337.86,-2358.49,78.8338,-2297.17,-2561.15,-4369.87,-2080.46,906.68,-2463.6,2270.84,0.00719589,2800.0,1300.0
2900000,1319.0,-2782.25,9337.86,-2360.11,85.0767,-2291.25,-2909.26,-3470.79,-1966.7,-712.311,2682.45,-863.916,0.00693004,2900.0,1300.0
3000000,1379.65,-1854.21,9337.86,-2357.49,88.9885,-2279.3,-3045.3,-4306.7,1789.37,1670.06,5269.44,2558.98,0.00665423,3000.0,1300.0
3100000,1269.13,-3615.98,9337.86,-2359.57,81.8596,-2298.79,-1975.4,-8193.4,-679.155,1601.32,-79.2174,-1469.03,0.00652314,3100.0,1300.0
3200000,1301.51,-5715.39,9337.86,-2361.22,83.9487,-2310.58,-9094.63,1301.26,-9352.8,-764.072,-221.657,-527.808,0.00662757,3200.0,1300.0
3300000,1263.19,-4913.54,9337.86,-2361.3,81.477,-2308.46,-6625.09,-5375.69,-2739.86,-3994.11,-3732.03,2475.4,0.0066345,3300.0,1300.0
3400000,1306.44,-678.66,9337.86,-2355.8,84.2663,-2275.49,-1552.67,-867.025,383.714,821.108,654.577,2210.64,0.00634344,3400.0,1300.0
3500000,1237.57,-2325.89,9337.86,-2357.57,79.8241,-2291.3,1174.59,-4987.95,-3164.31,-2947.52,1010.45,-2829.96,0.00623727,3500.0,1300.0
3600000,1318.36,-4933.98,9337.86,-2363.8,85.035,-2307.52,-6117.63,-7752.68,-931.638,3873.02,3367.47,944.022,0.00615186,3600.0,1300.0
3700000,1276.06,-112.341,9337.86,-2353.27,82.3069,-2271.62,-463.986,411.63,-284.668,-4076.33,-3174.25,-509.289,0.0062436,3700.0,1300.0
3800000,1297.17,-4772.41,9337.86,-2361.33,83.6688,-2305.47,-6938.62,-2346.41,-5032.21,762.987,-3861.67,-237.807,0.00616564,3800.0,1300.0
3900000,1371.24,-1588.78,9337.86,-2355.37,88.4458,-2276.19,-4896.31,1565.93,-1435.96,1850.54,421.31,2782.64,0.00613834,3900.0,1300.0
4000000,1328.6,-1060.46,9337.86,-2360.27,85.6961,-2280.75,-869.917,-2193.2,-118.263,1552.11,2031.01,2180.44,0.00610037,4000.0,1300.0
4100000,1292.39,543.308,9337.86,-2358.77,83.3601,-2272.24,117.616,1275.11,237.198,-1711.41,-2082.8,1222.97,0.0059618,4100.0,1300.0
