TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,528.897,-3211.42,5650.29,-2250.65,34.1143,-2227.86,-2575.47,-8541.09,1482.28,-2965.65,-3932.69,-5151.82,0.00693026,0.0,500.0
100000,472.382,-8803.98,5650.29,-2251.6,30.469,-2252.18,-5834.38,-16250.1,-4327.43,540.195,-3871.55,1812.69,3.80485,100.0,500.0
200000,516.227,-7404.32,5650.29,-2251.84,33.2971,-2244.66,-109.463,-13818.5,-8285.0,1674.12,2402.4,-1333.68,1.90062,200.0,500.0
300000,516.643,-6022.75,5650.29,-2251.11,33.3239,-2239.03,-5247.94,-7213.37,-5606.95,-2157.84,-1602.28,506.917,1.41609,300.0,500.0
400000,512.266,-5208.74,5650.29,-2251.04,33.0416,-2236.37,-844.936,-5963.73,-8817.57,-3793.98,-4683.38,-1582.04,1.1465,400.0,500.0
500000,487.558,-6329.61,5650.29,-2249.62,31.4479,-2240.49,504.833,-9678.47,-9815.2,-3822.22,-3974.46,-5790.49,1.08326,500.0,500.0
600000,477.589,-7732.95,5650.29,-2251.8,30.8049,-2248.27,-1222.22,-8572.35,-13404.3,-1150.35,-332.987,379.06,1.1979,600.0,500.0
700000,503.181,-5289.35,5650.29,-2250.82,32.4556,-2237.01,-3333.62,-10851.0,-1683.43,-1073.07,799.079,-1785.15,1.44968,700.0,500.0
800000,512.687,-10432.4,5650.29,-2252.44,33.0688,-2256.17,-9856.1,-8063.42,-13377.8,-2768.25,1111.01,-6608.89,1.78894,800.0,500.0
900000,522.006,-5581.42,5650.29,-2250.59,33.6698,-2236.6,-6757.63,-2807.15,-7179.5,-75.3548,6348.68,-3181.32,1.94026,900.0,500.0
1000000,501.978,-9550.74,5650.29,-2251.9,32.378,-2253.2,-7378.6,-13343.2,-7930.39,-6142.32,3783.7,-540.098,2.09968,1000.0,500.0
1100000,487.887,-6984.62,5650.29,-2252.64,31.4691,-2245.8,-7928.06,-8928.04,-4097.76,-1864.58,3709.63,2500.11,2.34336,1100.0,500.0
1200000,483.616,-8753.12,5650.29,-2253.11,31.1936,-2252.78,-8940.51,-9738.78,-7580.06,-7490.67,1044.61,2271.73,2.46807,1200.0,500.0
1300000,502.67,-5572.27,5650.29,-2250.97,32.4226,-2238.2,-3896.28,-11298.6,-1521.98,330.375,-953.537,-2418.56,2.46181,1300.0,500.0
1400000,501.468,-5298.39,5650.29,-2251.82,32.3451,-2238.16,-10278.6,-572.731,-5043.79,893.477,1677.42,1632.39,2.42959,1400.0,500.0
1500000,507.547,-9695.87,5650.29,-2253.78,32.7372,-2255.23,-13064.3,-7587.23,-8436.06,-5774.72,215.659,-1577.92,2.43369,1500.0,500.0
