TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1809.78,-2078.14,6347.66,-2098.48,116.732,-1989.98,6183.08,-3228.49,-9189.0,7794.64,-3559.06,-3418.3,0.00352515,0.0,1850.0
100000,1772.93,-1170.17,6347.66,-2102.05,114.356,-1992.34,8644.92,-6250.17,-5905.27,7081.36,2396.1,1973.01,-0.00592633,100.0,1850.0
200000,1845.28,2842.93,6347.66,-2094.08,119.022,-1963.79,10646.9,728.002,-2846.11,-3464.54,738.26,7396.94,-0.000795551,200.0,1850.0
300000,1903.39,-1945.5,6347.66,-2096.81,122.771,-1981.74,-11022.8,4771.58,414.73,-6890.66,3237.33,3480.19,-6.63453e-05,300.0,1850.0
400000,1891.73,7919.48,6347.66,-2093.47,122.018,-1940.08,7267.13,12087.8,4403.52,9579.5,-2260.95,-924.151,-0.000458596,400.0,1850.0
500000,1842.27,-4691.84,6347.66,-2106.03,118.828,-2005.79,-1047.8,-7436.49,-5591.23,-2818.76,-2261.7,-815.452,0.000837259,500.0,1850.0
600000,1899.69,192.896,6347.66,-2097.07,122.531,-1973.78,-1827.0,-20.8531,2426.55,1585.71,-1784.47,2313.69,0.00119449,600.0,1850.0
700000,1810.64,-5613.93,6347.66,-2101.35,116.787,-2006.8,-5392.54,-6136.09,-5313.16,6342.02,2387.28,-6352.1,0.00110143,700.0,1850.0
800000,1851.63,1648.16,6347.66,-2093.46,119.432,-1967.5,-4142.74,4412.44,4674.79,5649.32,-323.286,1632.29,0.0011699,800.0,1850.0
900000,1767.61,-5715.8,6347.66,-2102.61,114.012,-2011.24,-1027.92,-9011.83,-7107.66,-7626.19,3111.64,1271.62,0.00169132,900.0,1850.0
1000000,1802.98,-7025.4,6347.66,-2103.99,116.294,-2015.53,-5724.76,-1786.94,-13564.5,-1534.76,4843.11,-1604.77,0.00121879,1000.0,1850.0
1100000,1838.35,-5252.59,6347.66,-2101.03,118.575,-2003.27,-16657.5,553.897,345.838,-5748.99,-89.1728,7218.62,0.00160361,1100.0,1850.0
1200000,1758.73,-3589.25,6347.66,-2101.95,113.439,-2002.73,-6045.64,-4920.56,198.44,-1676.41,-3985.22,-107.734,0.00153208,1200.0,1850.0
1300000,1718.36,-8635.02,6347.66,-2101.61,110.835,-2024.99,-16290.5,-9320.97,-293.618,-889.826,-3448.38,-3322.6,0.00225092,1300.0,1850.0
1400000,1910.61,-4352.33,6347.66,-2105.71,123.236,-1999.72,-5470.05,-2308.32,-5278.61,79.69,2700.5,-5703.55,0.0025783,1400.0,1850.0
1500000,1752.72,-2641.13,6347.66,-2098.83,113.052,-1996.24,5833.25,-5966.15,-7790.5,3194.73,-2857.1,-5619.97,0.0028942,1500.0,1850.0
1600000,1836.73,-10896.6,6347.66,-2108.61,118.471,-2033.31,-6375.87,-15258.5,-11055.4,4202.23,-2744.71,-1895.84,0.00291766,1600.0,1850.0
1700000,1853.59,-5529.69,6347.66,-2097.78,119.558,-2000.13,-6856.73,-4773.19,-4959.14,4071.22,1589.47,1550.51,0.00287342,1700.0,1850.0
1800000,1878.48,1168.55,6347.66,-2095.36,121.163,-1969.57,9657.05,11190.6,-17342.0,-6245.33,-3884.75,-4039.59,0.00292779,1800.0,1850.0
1900000,1928.92,5305.49,6347.66,-2093.94,124.417,-1948.5,335.672,9797.0,5783.81,3629.44,6932.53,-4955.12,0.00310141,1900.0,1850.0
2000000,1842.63,-5267.92,6347.66,-2102.38,118.851,-2004.4,-6902.57,-9206.98,305.786,-2760.85,-2094.35,-1945.41,0.00314202,2000.0,1850.0
2100000,1812.71,-2303.45,6347.66,-2097.3,116.922,-1989.51,-5329.84,-5396.89,3816.38,-2846.98,-10838.8,-1103.85,0.00338569,2100.0,1850.0
