TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1006.57,-1489.06,5901.97,-2187.83,64.9246,-2128.39,836.512,-4245.98,-1057.71,726.013,-3516.12,-3115.74,0.00153335,0.0,1050.0
100000,1032.16,3367.27,5901.97,-2186.47,66.5752,-2107.49,-596.289,9435.75,1262.34,-2782.03,4071.47,133.142,-0.0332153,100.0,1050.0
200000,1047.34,-3158.07,5901.97,-2186.95,67.5546,-2131.03,6636.38,-7156.37,-8954.22,2557.82,4346.72,5191.08,0.00419997,200.0,1050.0
300000,1038.53,-4138.35,5901.97,-2190.45,66.9861,-2138.71,8275.14,-5735.98,-14954.2,-944.12,3416.47,2870.71,0.00739446,300.0,1050.0
400000,1111.34,3266.53,5901.97,-2188.67,71.6825,-2104.96,8958.1,-1314.3,2155.79,-7421.26,2281.84,515.198,0.00968372,400.0,1050.0
500000,1064.34,3186.08,5901.97,-2186.08,68.6507,-2105.69,-3926.08,3694.3,9790.02,-729.708,-5568.07,-2444.85,0.00999486,500.0,1050.0
600000,1067.86,1383.81,5901.97,-2187.87,68.8781,-2113.89,-672.084,5157.99,-334.471,3887.67,72.1293,731.584,0.00818776,600.0,1050.0
700000,1027.72,195.831,5901.97,-2188.73,66.289,-2121.72,-3878.32,-539.523,5005.34,-319.786,7578.16,4916.45,0.00796107,700.0,1050.0
800000,993.618,5660.44,5901.97,-2187.16,64.0892,-2102.22,1703.26,10937.3,4340.71,-7634.59,-4827.51,-2730.18,0.00741817,800.0,1050.0
900000,1030.2,155.325,5901.97,-2188.76,66.4488,-2121.74,-2411.55,7883.18,-5005.66,-2002.62,-3834.66,-63.5583,0.00648348,900.0,1050.0
1000000,1092.86,2888.69,5901.97,-2187.02,70.4901,-2105.89,5622.8,7901.45,-4858.19,2420.14,-2386.88,2438.81,0.00708822,1000.0,1050.0
1100000,1080.77,1351.67,5901.97,-2186.52,69.7105,-2111.83,10246.2,-370.088,-5821.05,-4459.72,-1822.8,1015.42,0.00613989,1100.0,1050.0
1200000,1023.16,2294.87,5901.97,-2188.43,65.9944,-2113.98,4095.65,-436.389,3225.35,-7416.94,-4839.88,1520.45,0.00610143,1200.0,1050.0
1300000,1095.61,-1495.28,5901.97,-2186.98,70.6677,-2121.82,1571.13,5589.77,-11646.7,241.666,-3624.1,-2670.63,0.00529492,1300.0,1050.0
1400000,1023.27,456.48,5901.97,-2189.34,66.0018,-2121.66,6722.69,-8423.64,3070.4,5578.72,3314.09,4579.09,0.005623,1400.0,1050.0
1500000,1076.54,6981.18,5901.97,-2184.91,69.4378,-2089.76,7296.31,7982.59,5664.64,-471.124,-1363.93,2855.61,0.00581937,1500.0,1050.0
1600000,1060.69,-938.869,5901.97,-2190.52,68.4153,-2125.56,4299.83,-2054.17,-5062.27,8541.92,-1528.78,2744.21,0.00700085,1600.0,1050.0
1700000,1076.9,2772.94,5901.97,-2188.85,69.4607,-2109.17,-1415.57,-258.179,9992.58,2817.54,5184.25,1972.22,0.00688065,1700.0,1050.0
1800000,1055.05,9937.87,5901.97,-2183.06,68.0518,-2078.4,-1898.39,16961.1,14750.9,1862.32,8634.53,-3208.31,0.00691626,1800.0,1050.0
