TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1696.24,10470.0,10931.3,-2711.3,109.409,-2530.46,11358.8,8444.25,11606.9,-4613.98,1446.59,240.244,0.00187453,0.0,1650.0
100000,1591.87,9008.18,10931.3,-2713.64,102.677,-2549.5,11847.6,4071.85,11105.0,883.259,-1331.77,-2674.03,0.00948683,100.0,1650.0
200000,1697.99,7244.89,10931.3,-2712.59,109.522,-2553.64,4146.87,9492.38,8095.41,524.867,77.8884,-975.01,0.00273227,200.0,1650.0
300000,1579.9,7433.49,10931.3,-2714.54,101.905,-2561.91,5754.58,8343.2,8202.7,-3025.76,1801.42,757.789,0.00169183,300.0,1650.0
400000,1601.82,12012.2,10931.3,-2706.91,103.319,-2521.64,9761.85,14479.1,11795.8,-2040.3,-1552.33,5272.87,0.00145236,400.0,1650.0
500000,1759.0,9074.13,10931.3,-2717.92,113.457,-2542.55,7948.41,8701.12,10572.9,2069.78,1871.69,-952.907,0.00198701,500.0,1650.0
600000,1599.64,8927.12,10931.3,-2711.03,103.178,-2546.94,14081.9,11898.1,801.347,1694.14,-3596.69,1651.31,0.00236951,600.0,1650.0
700000,1647.18,8176.31,10931.3,-2708.9,106.244,-2546.87,12142.2,3557.58,8829.09,553.441,-984.475,-423.446,0.00244598,700.0,1650.0
800000,1653.63,8948.82,10931.3,-2708.05,106.661,-2540.34,9738.51,5729.48,11378.5,-1248.15,2091.04,-765.21,0.00243136,800.0,1650.0
900000,1634.79,9630.49,10931.3,-2709.82,105.445,-2538.67,15439.4,8285.32,5166.72,-2333.94,-91.3635,1370.18,0.00186722,900.0,1650.0
1000000,1621.63,9206.94,10931.3,-2713.89,104.597,-2546.48,6853.84,10559.9,10207.1,-192.978,-1380.18,-1907.28,0.00217762,1000.0,1650.0
1100000,1697.15,9146.92,10931.3,-2713.93,109.468,-2542.06,8553.06,6472.76,12414.9,-196.528,341.607,608.551,0.00206294,1100.0,1650.0
1200000,1707.92,11668.4,10931.3,-2704.93,110.162,-2515.15,13096.9,9061.39,12847.0,233.619,2734.49,1213.27,0.0019777,1200.0,1650.0
1300000,1701.13,10890.1,10931.3,-2712.86,109.724,-2528.84,7648.43,16373.4,8648.37,-758.437,2489.91,-2214.96,0.00168969,1300.0,1650.0
1400000,1696.86,8905.22,10931.3,-2712.85,109.449,-2542.65,12110.9,11364.5,3240.32,-1899.71,619.888,-5572.37,0.00238132,1400.0,1650.0
1500000,1633.02,9786.2,10931.3,-2708.79,105.331,-2536.69,10876.8,10736.2,7745.68,-1852.44,-1221.94,1639.6,0.00236321,1500.0,1650.0
1600000,1613.19,6826.46,10931.3,-2716.62,104.052,-2565.99,6091.35,2795.18,11592.9,-2985.96,139.65,-1820.25,0.00220818,1600.0,1650.0
1700000,1609.65,5603.62,10931.3,-2715.41,103.824,-2573.35,4613.27,5853.39,6344.2,1554.22,1341.73,-12.6045,0.00221492,1700.0,1650.0
1800000,1731.32,8618.34,10931.3,-2713.78,111.671,-2543.3,9236.21,9947.2,6671.61,-3204.69,2001.62,-184.757,0.00220507,1800.0,1650.0
1900000,1685.35,9214.74,10931.3,-2717.39,108.707,-2545.81,6009.63,11189.1,10445.5,-192.881,-1388.51,150.469,0.00242111,1900.0,1650.0
2000000,1608.17,8554.61,10931.3,-2711.34,103.728,-2549.24,7342.15,10689.5,7632.19,438.675,-3007.5,2530.0,0.00257536,2000.0,1650.0
2100000,1608.76,8189.13,10931.3,-2713.07,103.767,-2553.43,12044.5,10164.4,2358.43,-5294.41,10.4507,299.683,0.00256085,2100.0,1650.0
2200000,1655.58,7421.76,10931.3,-2717.86,106.786,-2560.44,6487.92,6257.15,9520.19,-453.57,2049.17,512.591,0.00249914,2200.0,1650.0
2300000,1812.83,8278.9,10931.3,-2712.33,116.929,-2538.91,10783.7,5559.54,8493.43,33.6634,1948.34,-1309.69,0.00249461,2300.0,1650.0
2400000,1723.34,12477.9,10931.3,-2703.35,111.157,-2507.06,11882.1,14080.9,11470.7,1423.61,401.458,-101.94,0.0024999,2400.0,1650.0
2500000,1655.85,9232.56,10931.3,-2712.66,106.803,-2542.87,6354.09,9928.57,11415.0,-2043.08,-431.828,184.831,0.00246954,2500.0,1650.0
2600000,1583.77,8277.46,10931.3,-2712.65,102.154,-2554.02,9112.44,4379.48,11340.4,-346.222,5.25575,113.802,0.00262799,2600.0,1650.0
2700000,1564.76,8019.4,10931.3,-2716.08,100.928,-2560.44,11432.4,8958.94,3666.85,-2636.27,-4319.24,2547.92,0.00266682,2700.0,1650.0
2800000,1645.62,8289.83,10931.3,-2713.25,106.144,-2550.55,10789.4,5668.43,8411.69,-1260.99,2941.27,597.972,0.00275205,2800.0,1650.0
2900000,1645.66,6847.56,10931.3,-2705.62,106.146,-2552.75,8501.51,416.884,11624.3,-1794.54,309.643,2859.44,0.00262395,2900.0,1650.0
3000000,1617.2,12068.4,10931.3,-2710.6,104.31,-2523.95,10179.6,13787.2,12238.4,2821.65,-30.5586,-2847.85,0.00261167,3000.0,1650.0
3100000,1550.0,10169.6,10931.3,-2711.22,99.976,-2541.86,8050.5,10821.1,11637.3,-505.076,-1051.17,1490.49,0.00252715,3100.0,1650.0
3200000,1639.89,7077.51,10931.3,-2706.25,105.774,-2552.19,2249.76,13629.7,5353.08,670.949,2924.37,-2542.52,0.00251391,3200.0,1650.0
3300000,1663.55,7283.23,10931.3,-2716.68,107.3,-2559.69,8193.63,10027.0,3629.03,888.519,-258.437,1507.11,0.00242512,3300.0,1650.0
3400000,1650.69,10094.9,10931.3,-2714.23,106.471,-2538.88,9434.06,9497.93,11352.7,-1479.53,-4253.0,-1602.27,0.00230264,3400.0,1650.0
3500000,1606.25,7988.12,10931.3,-2712.38,103.604,-2554.27,9731.45,4044.18,10188.7,1410.43,5231.03,3349.2,0.0021721,3500.0,1650.0
3600000,1671.07,7978.86,10931.3,-2708.56,107.785,-2546.34,8488.69,7624.67,7823.23,-2017.49,447.729,-2100.59,0.00243623,3600.0,1650.0
