TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,554.611,949.362,8909.16,-2447.81,35.7729,-2406.76,2402.02,3476.67,-3030.6,-706.756,146.887,-805.162,0.00022866,0.0,550.0
100000,554.627,1547.76,8909.16,-2445.95,35.7739,-2401.57,377.244,3750.48,515.546,2563.69,-547.118,-651.671,0.783681,100.0,550.0
200000,530.006,993.172,8909.16,-2446.4,34.1858,-2406.69,-526.195,6646.66,-3140.95,1472.51,-533.983,-1605.75,0.85079,200.0,550.0
300000,496.786,516.691,8909.16,-2446.58,32.0431,-2411.66,291.872,7111.33,-5853.13,-247.058,-299.219,-1876.63,0.880213,300.0,550.0
400000,568.282,-1640.33,8909.16,-2448.0,36.6546,-2420.46,-2511.27,1477.91,-3887.64,1.86359,159.852,1092.63,0.814184,400.0,550.0
500000,573.983,3116.59,8909.16,-2443.08,37.0224,-2388.73,1102.88,5041.81,3205.08,1414.65,-1550.12,-922.515,0.791084,500.0,550.0
600000,527.633,774.687,8909.16,-2447.59,34.0328,-2409.25,342.481,2605.81,-624.233,1228.19,-2712.33,495.586,0.79437,600.0,550.0
700000,571.361,251.055,8909.16,-2448.96,36.8532,-2410.71,-978.112,3990.72,-2259.45,-232.304,-1259.32,-237.845,0.801167,700.0,550.0
800000,542.636,-1915.2,8909.16,-2448.94,35.0005,-2424.59,-3617.21,1692.69,-3821.07,-1534.72,-872.334,212.145,0.792532,800.0,550.0
900000,570.326,1875.14,8909.16,-2446.94,36.7865,-2399.73,294.201,3884.25,1446.95,1031.66,-1260.87,58.8515,0.763128,900.0,550.0
1000000,532.902,-1818.82,8909.16,-2448.26,34.3726,-2424.0,-2836.03,1490.95,-4111.39,3052.58,-542.57,-1583.96,0.743028,1000.0,550.0
1100000,526.818,-483.989,8909.16,-2446.31,33.9802,-2415.02,517.09,4189.23,-6158.29,2102.86,-1558.3,253.925,0.73207,1100.0,550.0
