TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1507.97,384.385,6147.35,-2135.26,97.2653,-2036.52,-3586.11,5763.03,-1023.76,6768.1,-2333.26,3987.81,0.00332225,0.0,1500.0
100000,1588.36,-2482.34,6147.35,-2137.14,102.451,-2044.21,-4448.82,-4833.5,1835.31,-4676.48,-1701.87,3226.44,0.0266856,100.0,1500.0
200000,1509.03,1435.32,6147.35,-2136.53,97.3338,-2033.68,5069.91,-689.608,-74.3398,-2888.59,2075.26,-3693.76,0.0145126,200.0,1500.0
300000,1492.97,3008.84,6147.35,-2135.7,96.298,-2027.86,4531.71,7908.35,-3413.54,-4954.44,2742.96,-2180.47,0.0117971,300.0,1500.0
400000,1532.22,6908.6,6147.35,-2137.28,98.8297,-2011.95,3020.15,10042.0,7663.65,2485.22,6783.12,-3212.96,0.010894,400.0,1500.0
500000,1579.49,-4339.82,6147.35,-2142.07,101.878,-2056.84,2274.01,-2853.3,-12440.2,3134.06,1200.05,1549.71,0.00838679,500.0,1500.0
600000,1396.98,1878.71,6147.35,-2132.13,90.1063,-2034.81,6695.75,-1879.56,819.933,10762.2,7209.01,4044.18,0.0082016,600.0,1500.0
700000,1438.45,-9167.29,6147.35,-2142.24,92.7813,-2084.63,-4448.27,-8548.38,-14505.2,-1816.58,-2146.4,3393.53,0.00699662,700.0,1500.0
800000,1539.87,-1571.86,6147.35,-2139.56,99.3231,-2046.27,1881.57,-5038.26,-1558.88,-717.628,-630.781,-2074.71,0.00646456,800.0,1500.0
900000,1536.37,-8348.01,6147.35,-2144.26,99.0971,-2077.19,-20321.4,654.546,-5377.2,-2918.81,1569.54,4468.45,0.00621778,900.0,1500.0
1000000,1549.08,-739.407,6147.35,-2137.55,99.9168,-2040.47,-1621.25,-5161.05,4564.08,-4647.11,5780.52,-1875.44,0.00557387,1000.0,1500.0
1100000,1460.24,4721.22,6147.35,-2137.52,94.1866,-2025.22,9044.6,3112.46,2006.59,-5760.45,1701.26,-2813.09,0.00580609,1100.0,1500.0
1200000,1518.16,5391.59,6147.35,-2137.64,97.9224,-2019.03,7520.24,4242.93,4411.6,1086.36,-1089.16,-5084.02,0.00544621,1200.0,1500.0
1300000,1499.16,5774.54,6147.35,-2131.05,96.6972,-2012.2,10397.0,1370.87,5555.74,-119.815,-777.75,-413.657,0.00509915,1300.0,1500.0
1400000,1545.02,6955.69,6147.35,-2135.48,99.6548,-2009.14,10321.5,3582.88,6962.65,7342.12,3182.56,3896.15,0.00517955,1400.0,1500.0
1500000,1472.54,365.76,6147.35,-2137.46,94.9798,-2041.08,1423.13,-4938.88,4613.04,3145.33,493.257,-6079.72,0.0048222,1500.0,1500.0
1600000,1566.17,8787.94,6147.35,-2133.15,101.019,-1998.42,5179.62,12537.5,8646.67,4987.01,3038.45,2264.98,0.00460541,1600.0,1500.0
1700000,1507.36,-4644.95,6147.35,-2138.49,97.2257,-2059.08,-3775.25,-4190.02,-5969.59,1392.95,-261.865,430.019,0.00476677,1700.0,1500.0
1800000,1490.0,-7672.64,6147.35,-2141.59,96.1062,-2074.92,-6671.13,-9763.83,-6582.98,-3854.37,2579.57,1117.57,0.00454613,1800.0,1500.0
1900000,1567.87,5488.3,6147.35,-2136.78,101.129,-2014.59,4149.03,9409.11,2906.76,5400.27,1038.35,3747.45,0.0046087,1900.0,1500.0
2000000,1517.6,2376.52,6147.35,-2136.34,97.8865,-2029.34,7589.66,-5.15952,-454.957,3239.67,-5904.63,-565.78,0.0046413,2000.0,1500.0
2100000,1569.18,11281.9,6147.35,-2130.97,101.213,-1986.47,14815.4,16987.9,2042.43,3482.84,1240.84,-3400.46,0.00433645,2100.0,1500.0
2200000,1530.28,2937.59,6147.35,-2136.23,98.7042,-2026.26,547.277,3260.25,5005.25,-404.684,-2409.92,-4946.68,0.00421757,2200.0,1500.0
2300000,1468.48,4886.63,6147.35,-2129.96,94.7185,-2016.5,6844.78,4253.43,3561.68,2756.41,2987.99,-151.173,0.00401995,2300.0,1500.0
