TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1003.6,1170.88,9056.08,-2391.68,64.7331,-2320.33,1456.53,3625.78,-1569.66,-4012.38,141.492,-118.332,0.0017637,0.0,1000.0
100000,976.567,-4082.02,9056.08,-2395.68,62.9893,-2355.76,-5721.64,-4757.75,-1766.67,2951.55,-530.588,2591.76,-0.00711047,100.0,1000.0
200000,1064.71,-168.753,9056.08,-2390.29,68.675,-2322.57,-1789.6,1968.78,-685.445,596.57,896.033,5955.27,0.0144012,200.0,1000.0
300000,952.925,-2155.15,9056.08,-2394.54,61.4645,-2345.26,-4143.38,-5176.4,2854.35,3678.77,2798.88,543.042,0.0233307,300.0,1000.0
400000,943.924,-238.801,9056.08,-2393.81,60.8839,-2334.28,1226.32,-1287.82,-654.897,1127.15,714.611,-802.044,0.0186565,400.0,1000.0
500000,948.533,-4539.97,9056.08,-2398.67,61.1811,-2363.15,-1498.62,-1935.13,-10186.2,-825.769,-4116.07,222.808,0.0112382,500.0,1000.0
600000,1044.77,-2071.48,9056.08,-2395.67,67.3886,-2339.99,-4628.45,-1043.68,-542.329,3010.38,1403.1,1113.43,0.00977266,600.0,1000.0
700000,1012.11,-2584.68,9056.08,-2394.88,65.2818,-2344.21,-3185.87,-1159.0,-3409.17,-32.0484,-1109.2,-1276.47,0.0102508,700.0,1000.0
800000,967.286,-3857.54,9056.08,-2397.61,62.3907,-2357.02,-5253.73,-375.663,-5943.24,-1025.04,1461.11,-671.985,0.00841959,800.0,1000.0
900000,979.777,-4260.71,9056.08,-2400.71,63.1964,-2361.6,-3967.31,-2028.98,-6785.83,-2861.16,-1573.87,-1952.85,0.0147511,900.0,1000.0
1000000,1043.74,-1700.38,9056.08,-2394.95,67.322,-2337.24,-1723.07,-2365.61,-1012.46,5814.22,1637.7,3388.74,0.0150924,1000.0,1000.0
1100000,1041.93,-671.298,9056.08,-2395.5,67.2053,-2332.09,2097.46,1440.85,-5552.21,-666.676,3295.14,-1791.38,0.025294,1100.0,1000.0
1200000,1116.74,-2710.37,9056.08,-2399.17,72.0303,-2342.45,-2344.95,-4225.88,-1560.29,-3094.45,6.72803,463.458,0.0296327,1200.0,1000.0
1300000,1002.27,-1879.35,9056.08,-2397.36,64.6471,-2343.34,3000.9,-3950.11,-4688.84,-3218.49,1123.97,1483.22,0.0283494,1300.0,1000.0
1400000,995.61,-1300.92,9056.08,-2389.8,64.2176,-2332.93,3190.62,-2652.62,-4440.78,4544.54,-1280.31,647.759,0.0278616,1400.0,1000.0
1500000,933.98,2240.2,9056.08,-2391.1,60.2425,-2318.19,3044.45,-539.515,4215.68,2207.95,-4634.4,85.7389,0.0279394,1500.0,1000.0
1600000,919.143,-282.169,9056.08,-2392.74,59.2855,-2335.05,-631.18,-3087.17,2871.84,2162.54,-4299.48,-1723.02,0.0293858,1600.0,1000.0
1700000,965.207,2842.89,9056.08,-2390.78,62.2567,-2312.45,5426.69,5284.63,-2182.65,258.889,772.483,-3058.59,0.0322119,1700.0,1000.0
1800000,1022.85,-1901.16,9056.08,-2395.2,65.9747,-2339.97,-1710.95,2420.08,-6412.61,2162.99,-1170.72,-982.085,0.0319573,1800.0,1000.0
1900000,1042.17,-1796.31,9056.08,-2393.63,67.2207,-2336.57,-4483.74,-2964.51,2059.33,58.5495,-1640.61,-184.425,0.0340942,1900.0,1000.0
2000000,935.503,-4705.41,9056.08,-2398.91,60.3407,-2365.16,-2848.4,-5635.64,-5632.19,580.478,-1658.2,4736.66,0.0371753,2000.0,1000.0
2100000,1001.87,126.035,9056.08,-2389.91,64.6212,-2324.58,1198.94,-198.491,-622.347,-16.1385,56.2702,990.934,0.0387142,2100.0,1000.0
2200000,1009.56,-1150.5,9056.08,-2396.08,65.1172,-2337.46,1107.35,-635.888,-3922.95,6681.58,-791.761,-1467.93,0.0394748,2200.0,1000.0
2300000,1035.42,-500.675,9056.08,-2395.91,66.7853,-2331.96,-2017.48,-3186.67,3702.12,-1049.84,-1534.95,-3302.57,0.0409136,2300.0,1000.0
2400000,1051.99,-442.811,9056.08,-2393.62,67.8543,-2328.27,1212.54,1448.25,-3989.22,1994.64,-5079.05,-2915.23,0.0490613,2400.0,1000.0
2500000,1004.6,-2169.93,9056.08,-2396.66,64.7975,-2344.13,3855.64,-5542.56,-4822.87,-264.809,1246.74,2853.36,0.0464465,2500.0,1000.0
2600000,998.22,-3483.72,9056.08,-2398.28,64.386,-2353.59,-5967.17,-1911.27,-2572.72,-1055.03,-439.776,358.395,0.0480112,2600.0,1000.0
2700000,1046.24,-2900.1,9056.08,-2395.71,67.4831,-2344.62,129.45,-6368.47,-2461.27,-2523.79,2750.99,505.559,0.0453757,2700.0,1000.0
2800000,988.293,-3283.49,9056.08,-2393.69,63.7457,-2348.5,-3261.3,-1454.29,-5134.88,-1415.25,2106.1,2906.05,0.045108,2800.0,1000.0
2900000,857.786,-2483.1,9056.08,-2391.42,55.3279,-2350.13,-2601.58,-1421.03,-3426.69,-758.84,405.745,-6580.68,0.046821,2900.0,1000.0
3000000,1022.33,1072.62,9056.08,-2388.69,65.9409,-2316.69,95.7393,906.406,2215.71,-1120.16,-2269.73,1988.46,0.0450222,3000.0,1000.0
3100000,932.914,-561.827,9056.08,-2392.01,60.1737,-2335.02,-2827.05,5114.07,-3972.51,4337.06,3504.89,-6484.72,0.0447968,3100.0,1000.0
3200000,1067.56,-1139.95,9056.08,-2393.78,68.8582,-2331.36,-788.18,181.843,-2813.52,-4442.94,40.2347,679.498,0.0471045,3200.0,1000.0
