TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1126.0,-1814.48,9161.04,-2374.5,72.6277,-2312.25,-6775.37,1703.73,-371.816,-765.49,859.748,-2005.13,0.000514063,0.0,1150.0
100000,1163.08,-2452.96,9161.04,-2370.38,75.0197,-2309.39,-6125.16,724.806,-1958.54,1071.2,1153.08,-5554.65,-0.00225552,100.0,1150.0
200000,1143.29,-5102.2,9161.04,-2375.44,73.7432,-2330.87,-448.694,-6671.16,-8186.75,2209.62,428.103,-2331.74,0.000663323,200.0,1150.0
300000,1125.24,-3243.98,9161.04,-2370.56,72.5787,-2316.53,-6486.31,-2174.26,-1071.36,-393.842,-426.361,2639.14,0.00316333,300.0,1150.0
400000,1212.87,151.771,9161.04,-2370.5,78.2313,-2291.4,-4512.02,6307.34,-1340.0,1506.28,3062.3,5219.02,0.00947004,400.0,1150.0
500000,1131.0,-638.799,9161.04,-2371.14,72.9506,-2301.85,-4035.26,2869.21,-750.348,-1368.23,-1333.4,268.589,0.0111482,500.0,1150.0
600000,1177.49,-788.874,9161.04,-2373.13,75.9491,-2301.7,984.005,-2467.54,-883.093,1393.24,-4104.96,-1877.57,0.00845601,600.0,1150.0
700000,1162.28,-1974.77,9161.04,-2375.28,74.9681,-2311.61,-2489.67,2710.69,-6145.35,-1895.28,1348.04,5820.32,0.00575833,700.0,1150.0
800000,1199.27,-1854.44,9161.04,-2368.5,77.3536,-2301.75,-1383.07,2519.52,-6699.79,1164.79,-525.202,-909.951,0.00620621,800.0,1150.0
900000,1172.44,-3906.06,9161.04,-2378.52,75.6235,-2325.23,-3672.41,-1858.2,-6187.56,-1889.84,839.309,-3033.46,0.00710143,900.0,1150.0
1000000,1139.46,102.461,9161.04,-2367.15,73.4964,-2293.07,-141.985,1133.73,-684.365,45.8891,1738.53,3083.36,0.00817202,1000.0,1150.0
1100000,1139.48,-1411.74,9161.04,-2369.83,73.4976,-2304.4,2871.12,-3965.63,-3140.71,-346.645,1957.47,1242.84,0.00783981,1100.0,1150.0
1200000,1105.56,-1592.13,9161.04,-2372.09,71.3095,-2309.88,365.403,-917.604,-4224.18,-4096.91,1409.77,2478.32,0.01024,1200.0,1150.0
1300000,1196.42,1963.0,9161.04,-2367.34,77.17,-2278.95,-733.414,5915.46,706.95,-3968.92,-570.304,-681.777,0.0106348,1300.0,1150.0
1400000,1141.12,-968.657,9161.04,-2370.73,73.603,-2302.66,-3680.64,-2731.51,3506.18,-4233.56,-203.335,3748.99,0.0112843,1400.0,1150.0
1500000,1137.8,1562.19,9161.04,-2369.36,73.3891,-2287.04,1985.1,1873.86,827.622,1817.5,3623.11,3063.89,0.0119128,1500.0,1150.0
1600000,1228.67,-1744.6,9161.04,-2373.41,79.2502,-2304.13,-299.215,-7554.92,2620.35,-1582.59,-589.157,1474.96,0.0117242,1600.0,1150.0
1700000,1188.68,-1920.11,9161.04,-2372.8,76.6711,-2307.11,-1027.13,-4533.23,-199.958,-1504.65,-3989.55,-660.08,0.0118501,1700.0,1150.0
1800000,1215.35,-362.512,9161.04,-2371.98,78.3914,-2295.66,3840.94,180.318,-5108.79,2303.83,-176.029,887.653,0.0112712,1800.0,1150.0
1900000,1189.46,-627.2,9161.04,-2373.82,76.7209,-2300.69,912.374,-1201.6,-1592.38,938.987,-1772.39,-4309.16,0.0110036,1900.0,1150.0
2000000,1089.12,-4292.16,9161.04,-2376.86,70.249,-2331.15,-7565.41,-5109.95,-201.109,-4574.87,-1466.43,1564.56,0.0113814,2000.0,1150.0
2100000,1253.66,-245.648,9161.04,-2369.5,80.8622,-2290.04,-719.929,-1235.63,1218.62,595.089,-19.0464,4787.76,0.0112704,2100.0,1150.0
2200000,1118.72,585.435,9161.04,-2367.19,72.1584,-2291.69,-2985.46,184.993,4556.78,2160.82,1574.86,565.728,0.0113216,2200.0,1150.0
2300000,1064.16,-2908.48,9161.04,-2374.83,68.6394,-2322.82,-4693.29,-6033.8,2001.64,-4046.6,935.442,1301.45,0.0115655,2300.0,1150.0
2400000,1146.73,1090.48,9161.04,-2368.71,73.9653,-2288.51,-112.086,404.557,2978.97,2478.38,677.164,-941.157,0.011301,2400.0,1150.0
2500000,1081.28,-3415.09,9161.04,-2374.15,69.7434,-2323.93,-3046.73,-5454.34,-1744.19,375.224,2923.42,-2062.28,0.0124723,2500.0,1150.0
2600000,1171.11,-4584.17,9161.04,-2378.55,75.5374,-2329.23,-3946.2,-3471.44,-6334.88,317.786,-3995.91,-381.698,0.012985,2600.0,1150.0
2700000,1145.47,-4491.99,9161.04,-2376.15,73.8836,-2327.95,-6360.07,1424.04,-8539.94,1854.5,-66.6813,-1659.75,0.0141746,2700.0,1150.0
2800000,1207.55,-2624.59,9161.04,-2377.16,77.8878,-2314.28,-9308.47,-357.661,1792.37,3258.96,1358.7,-2742.52,0.0135324,2800.0,1150.0
2900000,1172.87,680.867,9161.04,-2370.7,75.6514,-2291.16,-324.165,-3038.34,5405.1,-86.3715,894.195,2892.2,0.0135171,2900.0,1150.0
3000000,1124.39,1812.03,9161.04,-2367.44,72.5244,-2284.55,1126.35,3271.64,1038.11,-2042.22,-1337.32,-672.325,0.0133405,3000.0,1150.0
3100000,1064.33,-4425.09,9161.04,-2377.65,68.65,-2334.3,-2262.93,-10333.1,-679.197,-2701.3,1564.56,-1.16908,0.0134076,3100.0,1150.0
3200000,1126.41,-1278.87,9161.04,-2367.3,72.6546,-2301.96,-2765.49,-1475.19,404.077,-983.686,3380.55,316.392,0.0131619,3200.0,1150.0
3300000,1277.7,-362.443,9161.04,-2371.63,82.4126,-2291.29,-2019.71,-659.152,1591.54,7195.37,-839.489,-565.828,0.0129715,3300.0,1150.0
3400000,1236.1,-773.54,9161.04,-2377.47,79.7294,-2302.16,1710.65,-598.585,-3432.68,77.1565,1811.57,-2108.06,0.012603,3400.0,1150.0
3500000,1182.6,-1224.14,9161.04,-2368.17,76.2789,-2298.89,-1655.95,1323.65,-3340.12,303.987,-1065.71,4125.94,0.012699,3500.0,1150.0
3600000,1142.8,-1534.38,9161.04,-2375.03,73.7116,-2310.09,1887.52,-906.19,-5584.48,-624.397,109.381,-2518.97,0.0122261,3600.0,1150.0
3700000,1125.61,1870.55,9161.04,-2367.93,72.6029,-2284.63,2543.93,-1976.75,5044.47,4979.38,-1813.62,-2655.8,0.0119258,3700.0,1150.0
3800000,1209.45,-4946.87,9161.04,-2380.12,78.0106,-2330.39,-2831.1,-3022.74,-8986.79,-6663.93,443.538,-1104.68,0.0118269,3800.0,1150.0
3900000,1135.56,-1222.01,9161.04,-2372.04,73.2448,-2305.78,-737.032,-5661.57,2732.56,-2332.01,3798.12,2693.53,0.0120335,3900.0,1150.0
4000000,1147.83,-4060.82,9161.04,-2377.86,74.0361,-2327.04,-3376.35,-3849.32,-4956.8,-220.583,318.544,3192.76,0.0120574,4000.0,1150.0
4100000,1167.47,-3092.42,9161.04,-2373.97,75.3029,-2316.35,-1251.71,-3694.1,-4331.44,-4494.53,-3003.1,-5091.48,0.0123644,4100.0,1150.0
4200000,1135.66,832.357,9161.04,-2368.42,73.2511,-2290.41,161.27,-5.37131,2341.17,-3554.35,741.186,3197.47,0.0122216,4200.0,1150.0
4300000,1151.62,-5028.27,9161.04,-2382.41,74.2805,-2336.88,-1135.84,-9845.32,-4103.64,3541.07,3185.16,3199.84,0.0125526,4300.0,1150.0
4400000,1109.82,493.841,9161.04,-2373.05,71.5843,-2298.64,4404.92,-2719.35,-204.044,3625.15,-924.922,1076.7,0.0123937,4400.0,1150.0
4500000,1133.57,903.8,9161.04,-2367.73,73.1164,-2289.44,1116.1,92.4136,1502.88,1580.69,396.553,823.052,0.0124945,4500.0,1150.0
4600000,1158.26,-3877.71,9161.04,-2373.0,74.7085,-2320.46,-3286.8,-8576.98,230.661,1740.93,2352.27,-2456.08,0.012865,4600.0,1150.0
4700000,1189.06,-1590.72,9161.04,-2373.15,76.6955,-2305.55,1441.62,-1240.4,-4973.4,3101.92,453.424,238.533,0.0125536,4700.0,1150.0
4800000,1061.91,-2890.92,9161.04,-2371.48,68.4939,-2319.51,-2994.73,-5063.21,-614.819,-1501.24,1726.0,-1077.83,0.012764,4800.0,1150.0
4900000,1038.1,-3972.92,9161.04,-2373.68,66.9582,-2329.44,-8036.33,-2340.47,-1541.95,-3370.09,-536.96,-2786.05,0.0123485,4900.0,1150.0
5000000,1187.24,-1888.36,9161.04,-2372.67,76.5779,-2306.88,-6898.93,4592.6,-3358.77,2932.37,-2143.75,-2495.08,0.0124477,5000.0,1150.0
5100000,1132.6,-31.038,9161.04,-2368.61,73.0538,-2295.74,4676.75,1173.01,-5942.88,516.488,709.677,-3356.33,0.0121031,5100.0,1150.0
5200000,1121.05,-2447.79,9161.04,-2374.51,72.3089,-2316.19,3447.68,-7048.29,-3742.76,-3012.7,-1060.34,901.684,0.0129322,5200.0,1150.0
5300000,1119.75,-833.496,9161.04,-2374.42,72.2249,-2306.96,316.927,-1003.22,-1814.19,-2022.79,-352.05,1335.63,0.0132888,5300.0,1150.0
5400000,1126.24,-718.423,9161.04,-2373.78,72.6431,-2305.24,3615.78,-2881.67,-2889.38,3043.25,-1182.62,-2717.8,0.0135633,5400.0,1150.0
5500000,1093.65,-1278.19,9161.04,-2369.55,70.5412,-2306.31,-1263.07,-2258.57,-312.937,-2317.77,2715.62,1000.76,0.0137448,5500.0,1150.0
5600000,1193.43,-2543.31,9161.04,-2376.42,76.9774,-2313.98,-4095.45,73.6751,-3608.15,-3474.88,2915.98,609.482,0.0139068,5600.0,1150.0
5700000,1184.76,1603.53,9161.04,-2367.49,76.4183,-2281.9,1628.87,1087.65,2094.05,5472.71,-752.113,4623.17,0.0137207,5700.0,1150.0
