TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,493.479,-5886.36,5642.8,-2251.86,31.8298,-2240.76,-2949.07,-6876.06,-7833.95,-503.386,-1980.19,3036.9,0.00182519,0.0,500.0
100000,499.416,-4455.75,5642.8,-2251.0,32.2127,-2234.48,-2204.65,-6284.58,-4878.03,1149.92,-1687.12,2095.79,1.48589,100.0,500.0
200000,502.397,-7858.16,5642.8,-2252.75,32.405,-2248.02,-6636.92,-9596.56,-7341.01,4969.51,1274.56,-1437.0,1.51491,200.0,500.0
300000,484.856,-2408.74,5642.8,-2250.28,31.2736,-2227.49,-1258.55,-3928.82,-2038.86,3135.68,-1029.4,1892.63,1.46356,300.0,500.0
400000,499.392,-5933.03,5642.8,-2252.7,32.2112,-2241.38,-5653.74,-5547.03,-6598.32,709.033,-1109.16,-2260.37,1.41152,400.0,500.0
500000,507.288,-9600.49,5642.8,-2253.23,32.7205,-2254.32,-12533.3,-6590.78,-9677.37,-211.383,1666.15,2636.3,1.40564,500.0,500.0
600000,502.079,-8700.67,5642.8,-2253.35,32.3845,-2251.61,-6961.35,-13072.7,-6067.98,2135.76,3551.2,198.065,1.50088,600.0,500.0
700000,545.717,-7169.56,5642.8,-2252.99,35.1992,-2243.04,-8834.86,-9935.57,-2738.26,-747.2,317.166,1278.43,1.54783,700.0,500.0
800000,523.99,-8210.84,5642.8,-2253.18,33.7978,-2248.3,-7767.44,-5951.5,-10913.6,5971.75,-2144.23,7452.21,1.61471,800.0,500.0
900000,494.455,-8534.04,5642.8,-2252.28,31.8928,-2250.44,-6074.83,-9510.04,-10017.3,412.417,-2349.42,2221.86,1.6769,900.0,500.0
1000000,507.17,-7330.93,5642.8,-2252.66,32.7129,-2245.77,-11594.2,-8335.25,-2063.33,1097.54,-1511.23,-481.499,1.68097,1000.0,500.0
1100000,510.348,-1235.47,5642.8,-2251.67,32.9178,-2223.11,-2660.78,2454.99,-3500.62,1600.42,-980.264,-3336.83,1.71855,1100.0,500.0
1200000,493.871,-4959.6,5642.8,-2252.81,31.8551,-2238.42,-96.8054,-6151.17,-8630.82,756.446,868.733,1589.29,1.71448,1200.0,500.0
1300000,504.161,-5064.8,5642.8,-2251.74,32.5188,-2237.06,-8292.44,2134.62,-9036.57,1287.94,57.945,3851.31,1.7452,1300.0,500.0
1400000,483.438,-7578.99,5642.8,-2253.37,31.1821,-2248.88,-9497.72,-7976.63,-5262.61,-598.587,-1460.37,2981.18,1.7727,1400.0,500.0
1500000,501.701,-5663.61,5642.8,-2253.01,32.3601,-2240.59,-7543.03,-6926.45,-2521.36,2786.43,104.313,749.419,1.78223,1500.0,500.0
1600000,504.402,-5761.86,5642.8,-2252.58,32.5343,-2240.34,-7557.08,-8335.66,-1392.84,6102.56,734.997,4805.24,1.76459,1600.0,500.0
1700000,479.75,-8477.9,5642.8,-2253.39,30.9443,-2252.31,-9197.78,-6471.51,-9764.41,929.273,-2790.23,2347.59,1.75364,1700.0,500.0
1800000,485.502,-8384.91,5642.8,-2253.65,31.3153,-2251.87,-9537.82,-7544.5,-8072.39,142.363,-678.387,772.76,1.75339,1800.0,500.0
1900000,503.201,-7724.22,5642.8,-2253.89,32.4569,-2248.64,-7449.89,-3683.7,-12039.1,1753.35,-560.659,2687.92,1.75848,1900.0,500.0
2000000,506.831,-8492.1,5642.8,-2253.0,32.691,-2250.22,-8289.28,-11475.3,-5711.74,4839.76,1340.61,4967.71,1.77101,2000.0,500.0
2100000,502.271,-6484.75,5642.8,-2254.23,32.3969,-2244.67,-7275.9,-5974.75,-6203.62,3609.09,-614.441,-1453.07,1.74805,2100.0,500.0
2200000,497.898,-5947.02,5642.8,-2251.4,32.1148,-2240.23,-4714.74,-8051.13,-5075.19,717.006,-6678.42,-1071.03,1.74814,2200.0,500.0
2300000,469.604,-3437.09,5642.8,-2251.48,30.2898,-2233.29,-5407.3,-2825.07,-2078.9,2904.34,3503.02,4939.74,1.73798,2300.0,500.0
2400000,496.857,-8309.22,5642.8,-2251.79,32.0477,-2249.01,-12609.9,-3114.52,-9203.18,4707.86,-631.799,803.036,1.79431,2400.0,500.0
