TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,148.983,3102.57,5523.45,-2278.46,9.60951,-2258.15,-1441.25,7302.95,3446.0,-1171.57,-863.341,-2967.43,0.00485567,0.0,150.0
100000,155.346,3111.98,5523.45,-2278.49,10.0199,-2257.74,2931.09,3209.88,3194.98,-56.8112,-500.885,-498.45,2.33678,100.0,150.0
200000,152.156,5658.86,5523.45,-2278.12,9.81416,-2248.8,2920.25,6279.2,7777.13,739.579,-1046.61,-605.478,2.3553,200.0,150.0
300000,146.379,4483.46,5523.45,-2277.78,9.44156,-2252.88,-632.133,7769.33,6313.17,-401.171,-1262.83,-140.231,2.35507,300.0,150.0
400000,148.193,3878.69,5523.45,-2278.04,9.55855,-2255.11,-805.087,5466.17,6974.98,-128.922,-387.867,-3795.69,2.31497,400.0,150.0
500000,150.665,3449.78,5523.45,-2278.53,9.71804,-2256.92,-59.1406,5978.61,4429.86,-1084.92,-1490.23,430.638,2.29091,500.0,150.0
600000,151.384,4191.55,5523.45,-2278.7,9.76442,-2254.49,2723.23,5710.69,4140.74,-1676.82,126.643,-572.235,2.2646,600.0,150.0
700000,150.791,3573.95,5523.45,-2277.58,9.72617,-2255.54,654.49,4272.14,5795.22,-1487.16,890.245,-3575.73,2.24067,700.0,150.0
800000,148.424,4816.09,5523.45,-2278.1,9.57345,-2251.92,4262.95,3787.34,6397.98,961.927,-3283.03,944.466,2.22578,800.0,150.0
900000,152.592,3699.92,5523.45,-2278.27,9.8423,-2255.67,-278.618,5203.9,6174.48,-2292.05,-2045.8,-1422.88,2.20869,900.0,150.0
1000000,152.324,2760.35,5523.45,-2278.04,9.82502,-2258.7,1954.67,1754.68,4571.7,-774.915,-763.813,1029.0,2.21085,1000.0,150.0
1100000,148.961,3672.38,5523.45,-2278.46,9.60813,-2256.19,2877.82,4279.91,3859.41,1869.36,-386.018,-2811.58,2.20913,1100.0,150.0
1200000,156.34,2244.97,5523.45,-2278.01,10.084,-2260.19,-4198.55,6956.99,3976.46,1086.81,-725.971,-2048.28,2.20052,1200.0,150.0
