TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,835.516,4248.16,10673.8,-2804.04,53.8915,-2721.85,6383.12,3425.19,2936.18,-763.539,408.917,-1223.19,0.000340528,0.0,850.0
100000,819.754,4498.6,10673.8,-2801.8,52.8748,-2718.96,1508.96,7255.97,4730.88,-728.791,3513.85,-221.019,-0.0362508,100.0,850.0
200000,898.648,4574.78,10673.8,-2805.45,57.9635,-2717.01,8233.1,4102.32,1388.92,-2076.97,2101.08,1446.86,0.164775,200.0,850.0
300000,864.266,3705.51,10673.8,-2805.81,55.7459,-2725.38,2502.88,2334.27,6279.39,-1305.04,-2658.37,-64.5656,0.394639,300.0,850.0
400000,852.482,3229.62,10673.8,-2808.56,54.9858,-2732.06,3417.0,4843.24,1428.61,-1342.19,-1309.39,-889.803,0.566619,400.0,850.0
500000,807.474,2115.3,10673.8,-2807.8,52.0827,-2741.63,-2737.87,3186.83,5896.93,-1892.73,1341.73,1748.8,0.538351,500.0,850.0
600000,917.912,3838.9,10673.8,-2805.39,59.2061,-2720.6,3952.01,5632.35,1932.34,2235.77,-1309.24,3619.61,0.438559,600.0,850.0
700000,903.128,4423.78,10673.8,-2801.79,58.2525,-2714.07,5189.88,4693.09,3388.38,-2194.55,-1781.85,-1817.11,0.452088,700.0,850.0
800000,901.677,3507.57,10673.8,-2800.9,58.1589,-2719.38,5048.97,2764.83,2708.91,-356.254,-2595.44,-622.305,0.429962,800.0,850.0
900000,870.605,2922.79,10673.8,-2810.48,56.1547,-2734.85,3874.5,1518.92,3374.93,-5866.98,-2559.28,-690.717,0.431164,900.0,850.0
1000000,891.158,1942.78,10673.8,-2808.31,57.4804,-2737.88,-48.2424,2528.02,3348.57,-2588.41,-2172.45,-1976.0,0.454676,1000.0,850.0
1100000,832.676,3001.13,10673.8,-2806.47,53.7083,-2732.77,1829.52,4282.04,2891.84,460.315,25.7218,1455.07,0.42133,1100.0,850.0
1200000,829.801,3044.02,10673.8,-2803.37,53.5228,-2729.56,3084.05,3143.48,2904.53,-675.435,1496.14,2363.96,0.419922,1200.0,850.0
1300000,848.909,4301.84,10673.8,-2800.62,54.7553,-2717.2,3644.54,3767.56,5493.44,-2785.49,1485.63,2044.66,0.399849,1300.0,850.0
1400000,834.751,4536.34,10673.8,-2801.83,53.8421,-2717.76,4972.36,5863.74,2772.91,235.416,-2027.24,-323.669,0.372773,1400.0,850.0
1500000,876.436,5405.21,10673.8,-2806.43,56.5308,-2713.89,5035.29,6763.89,4416.45,-1421.37,136.857,-1531.07,0.368024,1500.0,850.0
1600000,809.642,3147.48,10673.8,-2806.78,52.2226,-2733.59,4324.58,3373.2,1744.67,-941.924,1495.56,-3172.36,0.37137,1600.0,850.0
1700000,825.453,2618.98,10673.8,-2806.4,53.2424,-2735.71,1398.21,1481.08,4977.66,-2912.58,-1332.78,-775.491,0.359491,1700.0,850.0
1800000,863.917,2573.42,10673.8,-2809.34,55.7233,-2736.47,4033.91,-2937.01,6623.37,-834.069,1052.58,1251.4,0.361273,1800.0,850.0
1900000,866.883,3501.96,10673.8,-2803.4,55.9147,-2724.16,-48.1622,8142.11,2411.92,-636.097,2857.63,831.485,0.358162,1900.0,850.0
2000000,806.974,3608.55,10673.8,-2808.35,52.0505,-2732.26,3791.19,2259.53,4774.93,739.346,388.431,870.535,0.344503,2000.0,850.0
2100000,894.268,2212.65,10673.8,-2807.84,57.681,-2735.42,-9.85483,3263.39,3384.41,-1588.07,1154.5,95.8573,0.341895,2100.0,850.0
2200000,807.879,2539.09,10673.8,-2810.42,52.1088,-2741.4,1085.81,2182.0,4349.47,-1057.69,873.737,-378.255,0.352352,2200.0,850.0
2300000,891.141,2959.87,10673.8,-2805.98,57.4793,-2728.78,1978.65,3539.66,3361.3,-1934.97,2029.88,5017.15,0.336582,2300.0,850.0
2400000,782.935,3596.24,10673.8,-2802.0,50.4999,-2727.54,4803.27,1141.25,4844.2,-641.547,374.822,967.182,0.328004,2400.0,850.0
2500000,798.717,3995.93,10673.8,-2803.77,51.5179,-2725.63,1499.23,4187.14,6301.41,4884.27,-802.194,-1383.87,0.329199,2500.0,850.0
2600000,879.772,3926.76,10673.8,-2803.3,56.746,-2720.4,6430.18,2316.53,3033.58,-999.196,-2888.32,-3354.62,0.327835,2600.0,850.0
2700000,899.937,3817.83,10673.8,-2805.46,58.0467,-2721.98,996.799,3959.81,6496.88,242.824,1526.22,-638.262,0.317867,2700.0,850.0
2800000,862.471,2483.3,10673.8,-2808.37,55.6301,-2736.2,5161.3,6.34509,2282.26,2602.53,-879.77,-5382.53,0.312598,2800.0,850.0
2900000,847.697,5883.26,10673.8,-2802.1,54.6771,-2708.23,5548.16,7168.8,4932.83,-359.572,1038.88,-1258.87,0.311055,2900.0,850.0
3000000,814.267,4453.04,10673.8,-2806.53,52.5209,-2724.34,3934.13,5392.97,4032.02,-2768.33,547.155,1663.63,0.306947,3000.0,850.0
3100000,741.225,2337.92,10673.8,-2803.74,47.8096,-2740.36,4214.45,233.523,2565.79,8.35387,1014.48,4870.81,0.297528,3100.0,850.0
3200000,810.84,3392.55,10673.8,-2804.09,52.2998,-2729.19,1355.81,5380.74,3441.1,-3109.02,-425.084,-417.519,0.299727,3200.0,850.0
