run,temperature,diffusion
../jobs/viscosity_Al0Cu200Zr300_dT50K_1/run/step_9/traj_nvt.lammpstrj,1550.0,0.33519220133483346
../jobs/viscosity_Zr400Cu100_dT50K_3/run/step_18/traj_nvt.lammpstrj,1100.0,0.060644865303032
../jobs/viscosity_Al35Cu225Zr240_dT50K_4/run/step_18/traj_nvt.lammpstrj,1100.0,0.06826426661967692
../jobs/viscosity_Al35Cu230Zr235_dT50K_3/run/step_35/traj_nvt.lammpstrj,250.0,7.582740440975217e-08
../jobs/viscosity_Zr400Cu100_dT50K_0/run/step_4/traj_nvt.lammpstrj,1800.0,0.41444972883419745
../jobs/viscosity_Cu250Zr250_dT50K_1/run/step_36/traj_nvt.lammpstrj,200.0,-4.289046077081585e-08
../jobs/viscosity_Al0Cu200Zr300_dT50K_0/run/step_20/traj_nvt.lammpstrj,1000.0,0.05071219206278729
../jobs/viscosity_Ni400P100_dT50K_3/run/step_27/traj_nvt.lammpstrj,650.0,0.0020363313464483485
../jobs/viscosity_Zr250Cu200Al50_dT50K_4/run/step_23/traj_nvt.lammpstrj,850.0,0.0013813102351253614
../jobs/viscosity_Zr300Cu150Al50_dT50K_4/run/step_35/traj_nvt.lammpstrj,250.0,8.98395303374302e-08
../jobs/viscosity_Cu250Zr250_dT50K_1/run/step_33/traj_nvt.lammpstrj,350.0,1.524968229620311e-07
../jobs/viscosity_Cu225Zr225Ag50_dT50K_0/run/step_10/traj_nvt.lammpstrj,1500.0,0.3395943795023731
../jobs/viscosity_Cu250Zr250_dT50K_1/run/step_4/traj_nvt.lammpstrj,1800.0,0.4482474226777962
../jobs/viscosity_Ni300Nb200_dT50K_3/run/step_7/traj_nvt.lammpstrj,1650.0,0.12694581066119837
../jobs/viscosity_Cu250Zr250_dT50K_4/run/step_11/traj_nvt.lammpstrj,1450.0,0.29195751254246866
../jobs/viscosity_Cu250Zr250_dT50K_2/run/step_32/traj_nvt.lammpstrj,400.0,1.1963836001654116e-07
../jobs/viscosity_Zr400Cu100_dT50K_4/run/step_17/traj_nvt.lammpstrj,1150.0,0.08427619280197172
../jobs/viscosity_Al35Cu225Zr240_dT50K_0/run/step_2/traj_nvt.lammpstrj,1900.0,0.592290389100068
../jobs/viscosity_Cu225Zr225Ag50_dT50K_1/run/step_35/traj_nvt.lammpstrj,250.0,3.493186620941233e-08
../jobs/viscosity_Ni400P100_dT50K_2/run/step_27/traj_nvt.lammpstrj,650.0,0.004193897294020051
../jobs/viscosity_Al0Cu200Zr300_dT50K_0/run/step_15/traj_nvt.lammpstrj,1250.0,0.15031997889028967
../jobs/viscosity_Ni400P100_dT50K_3/run/step_7/traj_nvt.lammpstrj,1650.0,0.5788202350074331
../jobs/viscosity_Al0Cu200Zr300_dT50K_3/run/step_32/traj_nvt.lammpstrj,400.0,1.7384668358791967e-06
../jobs/viscosity_Cu225Zr225Ag50_dT50K_3/run/step_4/traj_nvt.lammpstrj,1800.0,0.5421555960482418
../jobs/viscosity_Cu250Zr250_dT50K_3/run/step_37/traj_nvt.lammpstrj,150.0,5.25608210009031e-08
../jobs/viscosity_Al35Cu230Zr235_dT50K_0/run/step_9/traj_nvt.lammpstrj,1550.0,0.31045411937822337
../jobs/viscosity_Zr300Cu150Al50_dT50K_1/run/step_9/traj_nvt.lammpstrj,1550.0,0.303989108309836
../jobs/viscosity_Cu225Zr225Ag50_dT50K_3/run/step_10/traj_nvt.lammpstrj,1500.0,0.3294506270061454
../jobs/viscosity_Cu250Zr250_dT50K_4/run/step_5/traj_nvt.lammpstrj,1750.0,0.4556130693807596
../jobs/viscosity_Zr300Cu150Al50_dT50K_3/run/step_21/traj_nvt.lammpstrj,950.0,0.011744404867334315
../jobs/viscosity_Zr250Cu200Al50_dT50K_4/run/step_21/traj_nvt.lammpstrj,950.0,0.013551415743940644
../jobs/viscosity_Ni400P100_dT50K_4/run/step_18/traj_nvt.lammpstrj,1100.0,0.16820204579953799
../jobs/viscosity_Al0Cu200Zr300_dT50K_1/run/step_1/traj_nvt.lammpstrj,1950.0,0.5900300258383603
../jobs/viscosity_Cu250Zr250_dT50K_2/run/step_5/traj_nvt.lammpstrj,1750.0,0.4491741503484356
../jobs/viscosity_Al0Cu200Zr300_dT50K_4/run/step_38/traj_nvt.lammpstrj,100.0,1.7616698758504294e-08
../jobs/viscosity_Zr250Cu240Ag10_dT50K_0/run/step_2/traj_nvt.lammpstrj,1900.0,0.5848427456000745
../jobs/viscosity_Ni300Nb200_dT50K_4/run/step_28/traj_nvt.lammpstrj,600.0,1.9548252214949397e-07
../jobs/viscosity_Cu225Zr225Ag50_dT50K_2/run/step_2/traj_nvt.lammpstrj,1900.0,0.6355879562014514
../jobs/viscosity_Cu250Zr250_dT50K_3/run/step_9/traj_nvt.lammpstrj,1550.0,0.35581262961443866
../jobs/viscosity_Cu250Zr250_dT50K_0/run/step_14/traj_nvt.lammpstrj,1300.0,0.17296498862693135
../jobs/viscosity_Zr250Cu200Al50_dT50K_4/run/step_29/traj_nvt.lammpstrj,550.0,1.473338708233891e-05
