TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,609.507,-3100.65,8916.7,-2450.75,39.3137,-2428.69,-1280.75,-1934.38,-6086.82,938.0,627.711,2439.77,0.00129639,0.0,600.0
100000,573.801,-3854.19,8916.7,-2453.03,37.0106,-2437.47,-2830.03,-1373.52,-7359.03,-531.289,632.863,645.262,0.510948,100.0,600.0
200000,609.235,-3714.01,8916.7,-2451.25,39.2961,-2432.63,-3801.58,-2781.02,-4559.41,-695.489,3264.74,-1560.84,0.557229,200.0,600.0
300000,596.22,-3179.48,8916.7,-2450.87,38.4567,-2430.11,-2869.49,-387.27,-6281.69,-1316.06,2217.4,1566.6,0.476153,300.0,600.0
400000,580.765,-3668.88,8916.7,-2452.67,37.4598,-2435.63,-2523.39,-4651.4,-3831.85,-2113.23,370.437,1349.51,0.463282,400.0,600.0
500000,615.81,-3801.38,8916.7,-2451.5,39.7202,-2432.94,-1236.42,-2301.18,-7866.53,-950.095,-967.451,862.087,0.481146,500.0,600.0
600000,600.695,-2927.03,8916.7,-2449.65,38.7453,-2427.2,1125.21,-1469.42,-8436.9,-1391.63,-774.134,2215.75,0.621636,600.0,600.0
700000,584.318,-2404.72,8916.7,-2449.57,37.689,-2425.27,-1471.43,-968.644,-4774.1,412.632,-2060.58,3109.87,0.912809,700.0,600.0
800000,617.934,-3004.4,8916.7,-2449.58,39.8572,-2426.45,-2837.19,-654.276,-5521.74,782.507,-140.366,1079.49,1.1168,800.0,600.0
900000,603.712,-3062.98,8916.7,-2451.54,38.9399,-2429.65,-1806.35,-2455.07,-4927.52,62.4386,-3896.7,1187.55,1.26982,900.0,600.0
1000000,605.929,-4074.29,8916.7,-2450.41,39.0829,-2434.0,661.613,-4556.09,-8328.41,840.222,-3166.16,649.514,1.31762,1000.0,600.0
1100000,583.364,-3113.77,8916.7,-2449.36,37.6274,-2429.07,-2090.89,-2281.05,-4969.35,892.917,97.7202,3745.67,1.25599,1100.0,600.0
1200000,595.382,-3202.87,8916.7,-2450.07,38.4026,-2429.5,-4255.63,-3370.69,-1982.3,-2674.38,738.945,2972.73,1.22082,1200.0,600.0
1300000,585.94,-2882.66,8916.7,-2448.8,37.7936,-2427.05,177.815,-3415.05,-5410.74,-65.7857,1016.45,282.339,1.16148,1300.0,600.0
1400000,604.424,-2632.12,8916.7,-2450.97,38.9858,-2426.64,-3828.08,-801.89,-3266.39,-145.552,-573.781,2539.47,1.15667,1400.0,600.0
1500000,601.362,-3932.12,8916.7,-2452.12,38.7883,-2435.21,-3929.89,-982.962,-6883.5,677.969,-3206.49,427.929,1.15525,1500.0,600.0
1600000,570.412,-3187.02,8916.7,-2450.54,36.792,-2431.48,-5428.86,1159.45,-5291.65,3267.38,-1303.82,3178.51,1.1635,1600.0,600.0
1700000,609.171,-1660.19,8916.7,-2448.67,39.2921,-2418.62,-2780.27,-896.013,-1304.28,2285.64,1157.2,403.816,1.14274,1700.0,600.0
1800000,620.666,-2854.06,8916.7,-2448.24,40.0335,-2424.1,-4625.59,-1222.27,-2714.31,-270.795,-502.97,1161.75,1.11443,1800.0,600.0
1900000,600.283,-3175.17,8916.7,-2452.46,38.7187,-2431.41,-3628.59,-1368.39,-4528.51,14.922,741.794,176.6,1.13202,1900.0,600.0
2000000,588.78,-5089.44,8916.7,-2452.48,37.9768,-2442.82,-3840.19,-8278.33,-3149.81,1583.51,2113.01,2735.62,1.23248,2000.0,600.0
