TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,901.637,3912.64,9535.2,-2559.1,58.1563,-2477.66,2938.35,9904.45,-1104.89,1151.9,-1523.4,-1639.49,0.000810281,0.0,900.0
100000,848.513,2190.16,9535.2,-2550.77,54.7298,-2483.01,638.441,2238.22,3693.82,-1464.83,1575.54,2349.09,0.071453,100.0,900.0
200000,917.203,5313.38,9535.2,-2548.32,59.1603,-2457.54,3866.42,7710.74,4362.99,-1498.06,1360.18,-3217.6,0.0761874,200.0,900.0
300000,840.304,4609.32,9535.2,-2551.07,54.2003,-2469.44,4538.11,4801.74,4488.12,-4134.82,-2087.28,-1533.58,0.0759425,300.0,900.0
400000,912.201,6043.65,9535.2,-2546.98,58.8377,-2452.17,5159.47,6006.67,6964.82,1066.99,1242.92,-154.568,0.0791189,400.0,900.0
500000,925.833,4052.12,9535.2,-2554.41,59.717,-2470.57,4213.85,2301.8,5640.7,-821.396,1298.68,1303.49,0.0659317,500.0,900.0
600000,884.896,1621.0,9535.2,-2558.25,57.0765,-2491.53,3296.9,2422.1,-856.011,734.757,-2778.17,-916.034,0.059152,600.0,900.0
700000,949.132,4784.19,9535.2,-2549.96,61.2198,-2460.26,2316.79,4885.59,7150.18,-901.159,-656.067,-3204.95,0.0599448,700.0,900.0
800000,918.065,5636.53,9535.2,-2548.61,59.2159,-2455.85,6345.09,6708.29,3856.2,-2893.98,139.67,2963.41,0.0591056,800.0,900.0
900000,934.757,4501.76,9535.2,-2548.84,60.2926,-2461.76,5941.71,6560.53,1003.03,-973.023,-919.287,1538.91,0.0643841,900.0,900.0
1000000,877.287,2453.18,9535.2,-2553.47,56.5857,-2482.28,2731.18,-528.089,5156.46,4898.5,-3567.68,-2053.68,0.0647751,1000.0,900.0
1100000,872.489,5524.03,9535.2,-2555.26,56.2763,-2466.11,1785.99,4054.26,10731.8,-1072.06,3815.32,-1058.15,0.0616395,1100.0,900.0
1200000,899.487,4229.03,9535.2,-2548.39,58.0176,-2465.2,7028.45,594.588,5064.06,649.803,-1834.44,1883.53,0.056389,1200.0,900.0
1300000,911.772,4716.3,9535.2,-2552.47,58.81,-2465.59,3423.71,7614.91,3110.28,655.673,19.1145,-185.902,0.0497327,1300.0,900.0
1400000,907.929,6227.06,9535.2,-2548.54,58.5622,-2452.92,10292.6,634.719,7753.88,-400.623,1468.02,-3757.8,0.0495177,1400.0,900.0
1500000,927.375,5596.5,9535.2,-2550.06,59.8165,-2456.93,10152.7,1426.2,5210.61,673.906,-1384.93,-940.823,0.0511152,1500.0,900.0
1600000,855.533,3193.87,9535.2,-2555.3,55.1825,-2481.11,4425.16,2524.15,2632.29,1910.21,-29.9603,3512.47,0.0507286,1600.0,900.0
1700000,959.218,5381.69,9535.2,-2551.19,61.8704,-2457.29,7209.67,4076.12,4859.27,-2707.87,-804.23,-559.974,0.0480055,1700.0,900.0
1800000,906.695,5258.79,9535.2,-2548.93,58.4825,-2459.15,3111.5,6519.81,6145.07,2941.84,541.104,1174.66,0.0537387,1800.0,900.0
1900000,972.358,6036.04,9535.2,-2550.76,62.7179,-2452.12,7574.69,5032.76,5500.66,-973.341,256.63,1578.74,0.0538029,1900.0,900.0
2000000,968.885,2996.46,9535.2,-2556.79,62.4939,-2476.46,-515.206,356.468,9148.13,-1536.53,771.324,3432.29,0.0519045,2000.0,900.0
2100000,882.468,3274.64,9535.2,-2551.9,56.9199,-2475.49,4263.68,-1389.85,6950.09,-2153.82,-2105.06,-167.34,0.0519724,2100.0,900.0
2200000,873.368,2199.44,9535.2,-2556.3,56.3329,-2486.88,-341.857,281.333,6658.86,-1609.51,-1829.51,-1788.03,0.0575163,2200.0,900.0
2300000,848.741,5958.19,9535.2,-2546.73,54.7445,-2456.52,4622.5,8093.59,5158.48,-856.988,-601.859,-1018.29,0.0565215,2300.0,900.0
2400000,818.261,5131.07,9535.2,-2549.85,52.7785,-2466.54,3456.96,8540.52,3395.72,1580.71,1633.12,-590.978,0.0535717,2400.0,900.0
2500000,918.72,3633.03,9535.2,-2552.39,59.2582,-2471.51,-1293.14,3601.14,8591.08,3913.63,1482.18,3226.5,0.0537519,2500.0,900.0
2600000,904.519,1154.45,9535.2,-2556.42,58.3422,-2491.21,2697.64,5576.93,-4811.2,1604.4,2383.75,-351.003,0.0535579,2600.0,900.0
2700000,933.871,6084.35,9535.2,-2548.21,60.2354,-2451.77,6263.73,7151.88,4837.44,1481.84,1580.66,1371.88,0.0517061,2700.0,900.0
2800000,953.858,4761.48,9535.2,-2552.19,61.5246,-2462.33,4831.69,4888.23,4564.52,36.6786,2776.16,374.784,0.0516254,2800.0,900.0
2900000,962.631,4007.99,9535.2,-2549.05,62.0905,-2463.11,3556.82,4840.2,3626.94,1112.32,-1227.85,-1138.63,0.0525233,2900.0,900.0
3000000,935.379,7020.71,9535.2,-2549.91,60.3327,-2447.8,8729.04,6760.24,5572.84,466.252,2317.69,-1245.18,0.0534931,3000.0,900.0
3100000,909.908,6123.28,9535.2,-2547.17,58.6898,-2452.03,7396.54,4242.62,6730.7,1578.9,-572.571,-2091.96,0.0513016,3100.0,900.0
3200000,926.11,4354.29,9535.2,-2545.41,59.7348,-2459.76,1146.01,5576.02,6340.84,-286.67,3120.44,-3126.71,0.050994,3200.0,900.0
3300000,921.644,4678.08,9535.2,-2551.22,59.4468,-2463.94,5520.19,611.008,7903.05,2444.93,3052.36,-149.01,0.0534885,3300.0,900.0
3400000,898.805,4884.06,9535.2,-2548.11,57.9737,-2461.07,5781.93,6026.15,2844.09,-4542.6,-878.303,-944.132,0.0511039,3400.0,900.0
3500000,942.467,2598.56,9535.2,-2556.97,60.7899,-2480.72,4211.66,649.327,2934.69,559.796,1201.06,-2884.41,0.0520142,3500.0,900.0
3600000,901.29,6910.68,9535.2,-2545.73,58.134,-2446.47,5671.66,9908.27,5152.12,-288.093,534.141,-4325.89,0.0552455,3600.0,900.0
3700000,895.979,1858.26,9535.2,-2551.06,57.7914,-2482.21,-896.631,2184.25,4287.15,1565.58,-418.658,39.4502,0.0538951,3700.0,900.0
3800000,853.198,4016.31,9535.2,-2549.36,55.0319,-2470.42,7552.68,2481.51,2014.74,3057.08,1618.1,-327.714,0.0533115,3800.0,900.0
3900000,878.382,4289.79,9535.2,-2550.79,56.6564,-2468.6,2489.74,7386.55,2993.09,-2660.36,4601.32,-1085.46,0.0530163,3900.0,900.0
4000000,866.885,3814.39,9535.2,-2552.23,55.9148,-2473.62,2522.99,6463.39,2456.78,1417.77,-2244.1,926.04,0.0534878,4000.0,900.0
4100000,905.486,2236.4,9535.2,-2556.11,58.4046,-2484.39,3154.1,4242.64,-687.55,-4200.3,155.385,-2013.64,0.0521956,4100.0,900.0
4200000,935.299,3689.16,9535.2,-2554.81,60.3275,-2472.53,5789.9,529.981,4747.61,-1996.95,865.907,-1066.31,0.0514309,4200.0,900.0
4300000,871.97,3545.9,9535.2,-2550.27,56.2428,-2472.92,3132.69,2431.92,5073.09,1337.1,1343.56,945.754,0.0559789,4300.0,900.0
4400000,958.709,3548.95,9535.2,-2551.63,61.8375,-2468.67,3052.04,4752.83,2841.98,-2044.03,1849.61,2503.49,0.0547745,4400.0,900.0
4500000,938.976,4915.17,9535.2,-2549.34,60.5647,-2459.52,8583.02,3798.46,2364.02,2136.6,-1424.75,4726.58,0.0547914,4500.0,900.0
4600000,888.379,4669.41,9535.2,-2548.42,57.3012,-2463.33,4724.97,2988.42,6294.84,143.936,2898.27,598.035,0.0532992,4600.0,900.0
4700000,905.913,1566.49,9535.2,-2554.52,58.4321,-2486.77,3709.98,-174.199,1163.7,-2159.5,-2278.11,146.989,0.0529002,4700.0,900.0
4800000,931.533,6917.07,9535.2,-2546.98,60.0847,-2445.73,8416.64,4467.3,7867.28,-2928.08,-2832.61,418.499,0.0536009,4800.0,900.0
4900000,946.639,5182.31,9535.2,-2551.54,61.059,-2459.63,6561.59,5926.5,3058.85,2577.16,-1610.3,-1095.88,0.0540656,4900.0,900.0
5000000,890.847,5944.54,9535.2,-2543.19,57.4604,-2450.36,7638.81,8440.94,1753.86,-3308.9,-4186.66,-195.383,0.0568758,5000.0,900.0
5100000,913.78,6243.59,9535.2,-2546.67,58.9396,-2450.57,5461.74,5625.36,7643.67,-1926.39,-2884.38,-907.857,0.0566369,5100.0,900.0
5200000,889.167,4738.39,9535.2,-2550.85,57.352,-2465.3,910.323,7578.2,5726.64,-1418.87,-2305.24,4764.4,0.0606655,5200.0,900.0
5300000,931.197,4549.84,9535.2,-2550.59,60.0629,-2463.45,5037.45,7630.06,982.016,2277.93,-166.141,1191.72,0.0594782,5300.0,900.0
5400000,919.642,3422.2,9535.2,-2552.36,59.3176,-2472.67,3998.95,1867.27,4400.39,2182.43,4202.49,-2238.35,0.0606253,5400.0,900.0
5500000,962.477,5552.15,9535.2,-2552.09,62.0806,-2456.97,516.19,10238.7,5901.58,-2326.86,526.889,-967.729,0.0630936,5500.0,900.0
5600000,862.083,4250.39,9535.2,-2547.18,55.605,-2466.28,5333.53,5604.52,1813.12,1012.29,3023.35,317.899,0.0625971,5600.0,900.0
5700000,939.424,3269.77,9535.2,-2551.26,60.5936,-2471.21,-442.65,6160.43,4091.52,-1181.62,-667.045,1852.39,0.0628131,5700.0,900.0
5800000,882.733,2782.1,9535.2,-2550.44,56.937,-2476.95,4289.58,3256.41,800.321,1272.69,959.511,-2144.4,0.0629489,5800.0,900.0
5900000,843.069,5084.96,9535.2,-2549.94,54.3786,-2465.29,1100.51,6018.44,8135.94,-1335.77,-2044.19,576.462,0.0625835,5900.0,900.0
6000000,960.072,4322.65,9535.2,-2553.66,61.9254,-2466.01,4669.86,71.3046,8226.79,-5043.03,-2661.12,2932.42,0.0638963,6000.0,900.0
6100000,918.652,1197.92,9535.2,-2553.35,59.2538,-2486.97,1472.82,-565.6,2686.54,2583.37,756.656,216.361,0.0632905,6100.0,900.0
6200000,875.383,3602.82,9535.2,-2549.67,56.4629,-2471.76,6089.17,320.602,4398.7,5446.58,2981.56,622.581,0.0628942,6200.0,900.0
6300000,969.493,3490.69,9535.2,-2552.73,62.5331,-2469.42,413.696,3808.2,6250.17,-3938.85,808.397,-1764.11,0.0622003,6300.0,900.0
6400000,989.637,8075.19,9535.2,-2546.0,63.8324,-2434.11,5798.58,11024.9,7402.06,2176.96,-2760.79,-735.799,0.0625639,6400.0,900.0
6500000,928.951,5783.14,9535.2,-2544.64,59.9181,-2450.3,6421.13,7950.66,2977.63,4816.9,-1446.55,487.155,0.0610755,6500.0,900.0
6600000,904.847,5249.29,9535.2,-2548.31,58.3634,-2458.7,3223.95,4628.5,7895.43,664.115,1796.68,-1971.1,0.0597085,6600.0,900.0
6700000,918.119,4266.41,9535.2,-2550.91,59.2195,-2466.3,4157.83,6529.9,2111.48,-2527.91,545.164,-2313.92,0.0591027,6700.0,900.0
6800000,967.574,4592.89,9535.2,-2554.02,62.4093,-2464.28,899.973,6276.38,6602.31,-2635.81,2722.41,-589.851,0.0591447,6800.0,900.0
6900000,927.731,1072.6,9535.2,-2555.14,59.8394,-2488.92,-1683.63,5211.12,-309.694,-2996.8,-2323.95,3277.87,0.0586051,6900.0,900.0
7000000,896.721,1104.53,9535.2,-2552.96,57.8392,-2488.55,1453.81,6276.72,-4416.94,4488.11,4130.79,-434.256,0.0588862,7000.0,900.0
7100000,891.273,3795.17,9535.2,-2548.67,57.4878,-2468.59,4787.19,4235.04,2363.27,895.47,5559.11,1822.89,0.0581529,7100.0,900.0
7200000,915.596,3451.03,9535.2,-2555.26,59.0567,-2475.66,-1849.8,8307.84,3895.06,-2424.97,-2386.55,-795.506,0.0575115,7200.0,900.0
7300000,891.44,7406.19,9535.2,-2549.02,57.4986,-2447.45,9554.7,6806.78,5857.08,3854.4,-361.707,-1994.85,0.0568812,7300.0,900.0
7400000,911.418,3108.88,9535.2,-2553.43,58.7872,-2476.14,2915.3,-698.384,7109.74,640.17,-856.716,-543.042,0.0576038,7400.0,900.0
7500000,928.862,4175.88,9535.2,-2549.16,59.9123,-2464.4,-1055.26,8068.79,5514.11,469.288,2813.59,5325.48,0.0574647,7500.0,900.0
