TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,201.291,-1431.45,10541.5,-2857.0,12.9834,-2853.43,-1818.57,1088.6,-3564.39,2371.02,1029.45,-1843.53,0.00641361,0.0,200.0
100000,188.23,-1800.25,10541.5,-2856.78,12.141,-2856.49,-2574.56,626.036,-3452.21,1865.25,263.434,-242.394,7.53364,100.0,200.0
200000,201.114,-1371.37,10541.5,-2856.47,12.972,-2852.52,-936.125,412.035,-3590.02,2731.58,1126.65,-1369.86,7.53754,200.0,200.0
300000,192.076,-1762.87,10541.5,-2855.83,12.3891,-2855.04,-3209.65,1194.13,-3273.1,1918.54,843.087,27.5491,7.53318,300.0,200.0
400000,204.779,-1335.01,10541.5,-2855.8,13.2084,-2851.38,-1586.89,-56.2566,-2361.88,2053.56,1795.42,-599.558,7.42255,400.0,200.0
500000,199.818,-1466.45,10541.5,-2856.34,12.8884,-2853.1,-1169.71,-981.125,-2248.52,1524.91,2114.86,-1263.17,7.2874,500.0,200.0
600000,217.658,-778.519,10541.5,-2856.22,14.0391,-2847.3,-940.424,-343.368,-1051.76,1673.62,2145.56,-313.424,7.23043,600.0,200.0
700000,199.282,-1483.58,10541.5,-2856.87,12.8538,-2853.78,-1382.88,1600.97,-4668.82,1998.98,1540.04,-1025.25,7.24366,700.0,200.0
800000,195.866,-977.896,10541.5,-2856.38,12.6335,-2850.19,-1203.49,1992.5,-3722.69,1102.22,-233.827,-1464.46,7.26127,800.0,200.0
900000,197.346,-1225.36,10541.5,-2856.82,12.729,-2852.16,-2699.42,2694.21,-3670.86,1905.43,-301.159,-0.931754,7.23709,900.0,200.0
1000000,195.951,-1118.57,10541.5,-2856.66,12.639,-2851.38,-1151.16,1638.1,-3842.65,2098.8,1537.44,-2295.9,7.26865,1000.0,200.0
1100000,198.904,-1572.32,10541.5,-2856.68,12.8295,-2854.2,-3193.17,759.13,-2282.91,2602.26,604.122,-1170.57,7.27505,1100.0,200.0
1200000,199.136,-1659.07,10541.5,-2857.45,12.8444,-2855.52,-2290.22,197.695,-2884.67,1992.59,397.607,53.1318,7.26851,1200.0,200.0
1300000,190.988,-1430.29,10541.5,-2856.34,12.3189,-2853.43,-2273.98,883.046,-2899.94,1629.48,1201.9,91.1129,7.24267,1300.0,200.0
1400000,194.668,-1571.39,10541.5,-2856.51,12.5563,-2854.29,-2525.63,1348.44,-3536.96,1237.39,1627.01,-793.129,7.2255,1400.0,200.0
1500000,201.284,-1036.21,10541.5,-2856.41,12.983,-2850.24,-1910.72,1886.81,-3084.72,1214.84,1053.3,-383.796,7.2395,1500.0,200.0
1600000,199.941,-1433.64,10541.5,-2856.67,12.8964,-2853.21,-960.78,19.2664,-3359.42,1859.49,1064.86,-1163.44,7.25308,1600.0,200.0
1700000,199.393,-1357.86,10541.5,-2856.07,12.861,-2852.15,-2822.08,1237.08,-2488.58,1194.24,1372.69,-729.539,7.25385,1700.0,200.0
1800000,206.954,-1407.44,10541.5,-2856.63,13.3487,-2852.54,-2854.1,1239.28,-2607.51,1075.2,204.04,-1137.76,7.25275,1800.0,200.0
1900000,193.192,-1831.17,10541.5,-2856.91,12.4611,-2856.49,-2291.12,654.126,-3856.52,1812.13,887.823,-733.605,7.28207,1900.0,200.0
2000000,201.214,-1975.22,10541.5,-2857.78,12.9785,-2857.8,-1875.55,799.8,-4849.93,1820.65,1519.49,-1350.56,7.34364,2000.0,200.0
