TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,583.074,-205.186,8890.75,-2448.43,37.6087,-2411.96,-1251.88,-602.697,1239.02,-4964.16,184.893,-1498.67,0.00481589,0.0,600.0
100000,646.25,-41.2923,8890.75,-2448.56,41.6836,-2407.11,2860.63,-3330.16,345.648,-1046.56,-1637.78,722.801,0.872425,100.0,600.0
200000,589.266,-1718.27,8890.75,-2451.53,38.0081,-2423.05,-498.011,-617.299,-4039.51,-177.996,-1973.56,-1470.62,0.659705,200.0,600.0
300000,601.751,-2324.45,8890.75,-2452.01,38.8134,-2426.09,-1953.76,665.401,-5684.98,-2794.36,826.964,1697.85,0.602107,300.0,600.0
400000,605.027,-70.313,8890.75,-2451.1,39.0248,-2412.47,-3756.25,-408.445,3953.75,-644.927,-344.432,-3.31968,0.514681,400.0,600.0
500000,597.041,-408.403,8890.75,-2449.71,38.5096,-2413.46,1665.49,-6195.19,3304.49,-1358.66,-1514.81,-935.752,0.531657,500.0,600.0
600000,601.365,1588.6,8890.75,-2447.89,38.7885,-2400.29,3059.43,-714.547,2420.93,83.3121,-48.6991,1088.09,0.648184,600.0,600.0
700000,566.85,285.632,8890.75,-2448.24,36.5623,-2410.09,-342.284,-2315.42,3514.6,-478.97,-2314.71,-2440.51,0.8281,700.0,600.0
800000,591.447,102.808,8890.75,-2451.36,38.1488,-2412.64,1413.95,-5424.88,4319.35,-3797.1,-2257.8,-2575.28,0.925268,800.0,600.0
900000,610.479,1026.83,8890.75,-2450.31,39.3764,-2405.23,-1766.99,-1391.46,6238.95,-3486.85,-875.645,-2597.07,1.00419,900.0,600.0
1000000,636.467,-486.99,8890.75,-2451.57,41.0526,-2413.22,-439.3,-2263.48,1241.81,-2410.57,95.3797,-145.363,1.10378,1000.0,600.0
1100000,629.117,1219.4,8890.75,-2450.44,40.5785,-2403.09,-838.881,798.368,3698.72,-1910.75,-1527.27,-200.927,1.20869,1100.0,600.0
1200000,565.879,3341.59,8890.75,-2447.4,36.4997,-2392.35,-709.262,1504.07,9229.96,-209.897,-1323.89,-2726.53,1.27591,1200.0,600.0
1300000,595.636,-1242.18,8890.75,-2453.69,38.419,-2422.16,-1875.32,-3160.69,1309.48,272.673,-2576.9,-1823.62,1.30436,1300.0,600.0
1400000,607.3,350.696,8890.75,-2449.92,39.1713,-2408.8,4551.35,-4480.0,980.736,-2903.81,30.9329,-1116.92,1.32182,1400.0,600.0
1500000,601.578,-505.563,8890.75,-2453.0,38.8023,-2417.0,-1415.89,-5058.86,4958.06,545.443,1046.6,-874.968,1.32881,1500.0,600.0
1600000,580.147,-1188.78,8890.75,-2451.56,37.4199,-2420.74,-2820.85,-2049.2,1303.72,-1982.96,-1026.41,-1921.43,1.34664,1600.0,600.0
1700000,606.518,972.298,8890.75,-2449.05,39.1209,-2404.53,-2039.54,1469.07,3487.36,625.143,-233.557,-883.871,1.36077,1700.0,600.0
1800000,617.816,1321.44,8890.75,-2449.93,39.8496,-2402.75,2562.45,105.353,1296.51,-1599.32,-1077.11,-1023.37,1.38471,1800.0,600.0
1900000,602.229,-7.85332,8890.75,-2450.39,38.8443,-2411.59,-2625.38,-526.645,3128.47,-1606.37,728.85,-1277.52,1.36697,1900.0,600.0
2000000,603.41,1006.86,8890.75,-2450.15,38.9204,-2405.64,1630.73,1037.07,352.78,2627.61,1586.76,-1077.16,1.34829,2000.0,600.0
2100000,614.263,539.983,8890.75,-2451.73,39.6205,-2409.12,1394.47,-3190.77,3416.25,1194.09,-866.15,-1285.1,1.30802,2100.0,600.0
2200000,639.647,1295.02,8890.75,-2449.41,41.2578,-2400.97,13.8107,-125.635,3996.87,1765.66,1233.26,-1206.55,1.26417,2200.0,600.0
2300000,623.354,818.981,8890.75,-2449.74,40.2068,-2404.99,1349.59,356.915,750.435,675.224,-2098.98,-1140.49,1.22928,2300.0,600.0
2400000,565.031,-2395.14,8890.75,-2452.78,36.445,-2429.62,-1352.63,-2352.72,-3480.06,1587.78,-832.257,-76.166,1.20553,2400.0,600.0
2500000,562.573,-1207.46,8890.75,-2450.65,36.2864,-2421.06,-666.802,-742.261,-2213.32,1229.3,-1162.72,-1024.49,1.17625,2500.0,600.0
2600000,573.706,-2123.71,8890.75,-2452.33,37.0045,-2427.11,1768.59,-3204.36,-4935.36,-774.239,-2068.27,342.682,1.16537,2600.0,600.0
2700000,590.189,-184.511,8890.75,-2450.86,38.0677,-2413.82,307.084,-3470.87,2610.25,480.092,-786.28,-2035.4,1.17743,2700.0,600.0
2800000,575.844,-728.044,8890.75,-2451.54,37.1424,-2418.44,-67.2934,-176.865,-1939.97,-1109.41,-4351.02,-178.137,1.17897,2800.0,600.0
2900000,636.508,1922.55,8890.75,-2449.76,41.0553,-2398.04,2573.55,3006.1,188.004,3448.59,-3601.52,-2514.96,1.23664,2900.0,600.0
3000000,623.792,575.387,8890.75,-2451.03,40.2351,-2407.6,2016.38,-546.354,256.141,-62.4837,-3881.55,-3259.28,1.31295,3000.0,600.0
3100000,630.633,-981.142,8890.75,-2452.71,40.6763,-2417.48,-1973.26,52.836,-1023.0,-314.355,-932.614,-1505.12,1.38538,3100.0,600.0
3200000,590.045,-279.697,8890.75,-2451.94,38.0584,-2415.44,-1929.81,1020.45,70.27,353.622,-3622.44,511.996,1.44795,3200.0,600.0
