TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1554.24,-3163.25,9450.86,-2228.59,100.25,-2147.0,-7332.09,1380.08,-3537.74,-3751.81,4863.9,3023.53,0.00345024,0.0,1550.0
100000,1552.24,395.399,9450.86,-2219.2,100.121,-2116.75,-2274.99,1102.35,2358.83,3523.93,-664.197,1471.15,-0.00511833,100.0,1550.0
200000,1548.3,-5460.51,9450.86,-2236.29,99.8664,-2168.63,-2450.33,-7742.72,-6188.47,316.987,1508.16,1194.28,-0.0015023,200.0,1550.0
300000,1571.42,2210.83,9450.86,-2217.27,101.358,-2102.87,4835.63,1100.59,696.271,-4014.89,1442.23,5163.52,0.00689865,300.0,1550.0
400000,1563.71,-673.056,9450.86,-2223.83,100.861,-2126.94,-490.125,-1821.78,292.737,-4613.68,240.47,485.469,0.00875879,400.0,1550.0
500000,1567.45,-2033.57,9450.86,-2226.27,101.102,-2137.17,-993.801,-1811.71,-3295.22,-156.969,3360.8,-5379.89,0.00691363,500.0,1550.0
600000,1485.27,3293.03,9450.86,-2217.46,95.8014,-2102.24,613.311,7820.44,1445.35,-1574.94,-3001.85,3433.88,0.006723,600.0,1550.0
700000,1612.41,-1052.69,9450.86,-2224.32,104.002,-2126.53,-122.343,-6304.57,3268.85,-255.956,-4474.87,4474.1,0.00686109,700.0,1550.0
800000,1616.15,-1515.11,9450.86,-2228.69,104.243,-2133.39,-6184.07,-1829.88,3468.62,685.793,-2693.53,-1010.9,0.00574381,800.0,1550.0
900000,1534.77,3687.13,9450.86,-2218.45,98.9937,-2097.71,4156.8,3067.2,3837.4,1165.14,-959.491,882.704,0.00510148,900.0,1550.0
1000000,1534.2,-3451.48,9450.86,-2234.88,98.9574,-2156.29,394.843,-8194.55,-2554.72,-3704.47,-4205.62,-1080.13,0.00526904,1000.0,1550.0
1100000,1528.43,-1646.88,9450.86,-2224.12,98.5851,-2135.25,-3829.16,1256.99,-2368.48,-1840.47,-1774.51,535.849,0.00466873,1100.0,1550.0
1200000,1492.02,-2639.23,9450.86,-2232.57,96.2364,-2151.9,-260.005,-5966.04,-1691.65,2074.74,228.58,1549.72,0.00452575,1200.0,1550.0
1300000,1513.06,-2026.77,9450.86,-2231.2,97.5937,-2145.56,-2036.96,2876.81,-6920.17,452.299,-2122.61,1362.39,0.00432118,1300.0,1550.0
1400000,1556.43,378.44,9450.86,-2219.35,100.391,-2116.73,-5918.59,4563.61,2490.3,-2830.15,-2417.21,1079.63,0.00412492,1400.0,1550.0
1500000,1548.32,1780.65,9450.86,-2225.31,99.8679,-2114.94,-1045.29,1699.98,4687.27,110.074,-1939.1,-3987.22,0.00417842,1500.0,1550.0
1600000,1544.63,-892.223,9450.86,-2226.92,99.6296,-2132.55,3938.36,-466.146,-6148.89,4775.0,-827.288,1619.87,0.00485482,1600.0,1550.0
1700000,1603.33,-1988.08,9450.86,-2230.87,103.416,-2139.18,1547.98,-1450.71,-6061.5,1244.1,-500.907,-992.73,0.00501876,1700.0,1550.0
1800000,1636.32,-1657.03,9450.86,-2231.87,105.544,-2136.1,-4395.86,-2127.11,1551.88,419.98,1643.51,-1825.01,0.00578403,1800.0,1550.0
1900000,1521.6,-1728.91,9450.86,-2228.25,98.1444,-2140.3,-1935.9,765.652,-4016.5,-1092.02,-2572.04,2192.14,0.00607819,1900.0,1550.0
2000000,1530.36,940.161,9450.86,-2223.42,98.7096,-2119.16,4620.0,1299.16,-3098.68,-3929.42,-1143.47,4426.26,0.0058113,2000.0,1550.0
2100000,1568.89,1548.82,9450.86,-2220.23,101.195,-2109.9,-1167.43,2470.13,3343.77,1899.22,2180.65,-71.5671,0.00547051,2100.0,1550.0
2200000,1517.18,1166.06,9450.86,-2220.68,97.8595,-2115.95,122.964,-958.889,4334.11,-179.302,1981.52,941.774,0.00525154,2200.0,1550.0
2300000,1672.01,-4150.95,9450.86,-2233.85,107.846,-2150.49,-4205.7,641.993,-8889.14,616.186,415.287,4119.65,0.00503961,2300.0,1550.0
2400000,1533.87,-974.967,9450.86,-2228.66,98.936,-2135.47,-806.199,2305.88,-4424.58,-737.613,222.535,-2327.61,0.00494778,2400.0,1550.0
2500000,1484.3,-2899.12,9450.86,-2230.44,95.7383,-2151.8,1152.05,-612.972,-9236.43,3160.99,-1784.26,816.347,0.00492416,2500.0,1550.0
2600000,1582.74,-2184.97,9450.86,-2228.06,102.088,-2138.86,-6416.87,-3023.47,2885.42,1824.73,1139.27,-2936.75,0.0048868,2600.0,1550.0
2700000,1525.0,3827.76,9450.86,-2220.72,98.3636,-2099.78,3207.33,2015.96,6260.0,1447.98,-1201.91,357.52,0.00484366,2700.0,1550.0
2800000,1514.36,-921.468,9450.86,-2225.44,97.6774,-2133.2,1693.36,-4357.18,-100.587,-294.938,6207.73,1120.05,0.00493084,2800.0,1550.0
2900000,1479.56,-349.816,9450.86,-2221.7,95.4326,-2128.33,3070.65,-721.559,-3398.54,-5556.11,1265.53,2048.23,0.00521012,2900.0,1550.0
3000000,1527.5,-7097.21,9450.86,-2234.06,98.5253,-2177.4,-2917.26,-7350.6,-11023.8,394.973,477.059,4039.81,0.00500457,3000.0,1550.0
3100000,1546.46,-2026.57,9450.86,-2225.12,99.7477,-2137.32,5084.64,-4389.77,-6774.59,517.329,43.8826,-943.481,0.00516517,3100.0,1550.0
3200000,1493.21,3088.59,9450.86,-2219.01,96.313,-2104.48,5291.88,-14.5536,3988.45,3635.35,-2168.14,2168.39,0.00514775,3200.0,1550.0
3300000,1491.0,-558.402,9450.86,-2224.41,96.1709,-2131.54,3294.63,-1658.77,-3311.07,-2999.64,-1258.77,-4660.84,0.00512986,3300.0,1550.0
3400000,1540.25,-1278.03,9450.86,-2228.42,99.3472,-2136.61,-5814.95,-1035.93,3016.8,3649.98,394.745,-95.9277,0.00528564,3400.0,1550.0
3500000,1600.24,-684.694,9450.86,-2227.33,103.217,-2128.15,-3345.04,1855.71,-564.753,2360.41,1184.02,2070.34,0.00565973,3500.0,1550.0
3600000,1488.17,-3333.48,9450.86,-2233.21,95.988,-2156.88,-2566.97,-3873.54,-3559.93,782.976,1487.11,3318.92,0.0056326,3600.0,1550.0
3700000,1600.77,-4446.48,9450.86,-2232.2,103.251,-2155.18,947.19,-11317.1,-2969.54,453.078,2685.54,2183.17,0.00552691,3700.0,1550.0
3800000,1560.61,-2570.22,9450.86,-2229.81,100.661,-2144.31,-6116.9,-3984.9,2391.16,1293.8,-76.3786,46.5586,0.00566053,3800.0,1550.0
3900000,1709.71,1708.92,9450.86,-2224.92,110.277,-2104.56,5821.07,-2608.48,1914.16,-2799.63,964.232,-2323.44,0.00547003,3900.0,1550.0
4000000,1506.97,-1769.99,9450.86,-2224.57,97.2011,-2137.81,-2955.62,-4806.09,2451.75,-4481.96,960.155,-3742.51,0.00551644,4000.0,1550.0
4100000,1547.29,-3529.41,9450.86,-2231.12,99.8016,-2152.13,-7893.01,-3336.15,640.935,-596.838,-1585.29,-888.855,0.00562946,4100.0,1550.0
4200000,1584.93,4291.9,9450.86,-2219.57,102.229,-2092.03,8526.86,1368.83,2980.01,-354.889,-56.648,-2293.63,0.00550596,4200.0,1550.0
4300000,1617.21,-1041.3,9450.86,-2224.85,104.311,-2126.68,-2371.41,-2085.55,1333.04,421.084,2630.05,-3056.71,0.00562352,4300.0,1550.0
4400000,1530.82,-3433.37,9450.86,-2229.07,98.7392,-2150.58,-2356.98,-2902.69,-5040.44,-203.679,-1315.2,2340.47,0.00576896,4400.0,1550.0
4500000,1631.35,-3241.45,9450.86,-2226.07,105.223,-2139.96,523.037,-4246.86,-6000.52,-1258.43,110.101,3402.89,0.00559351,4500.0,1550.0
4600000,1553.84,-1881.85,9450.86,-2228.25,100.224,-2139.13,-6642.21,5241.38,-4244.71,1948.04,3970.16,1818.7,0.00552949,4600.0,1550.0
4700000,1480.8,-4018.24,9450.86,-2230.18,95.5126,-2158.37,-3412.56,-3188.02,-5454.15,1800.0,-3992.74,-85.8763,0.00546321,4700.0,1550.0
4800000,1498.02,-749.512,9450.86,-2225.7,96.6237,-2133.49,-6259.76,6111.05,-2099.83,-2842.08,916.059,1931.29,0.00544822,4800.0,1550.0
4900000,1558.98,3887.82,9450.86,-2223.2,100.555,-2099.71,3579.92,6702.67,1380.86,-1496.05,332.896,713.136,0.00547691,4900.0,1550.0
5000000,1513.76,-4450.87,9450.86,-2238.45,97.6388,-2167.06,-11703.3,4077.45,-5726.75,426.577,-767.798,2943.99,0.00537484,5000.0,1550.0
5100000,1503.1,-1585.07,9450.86,-2224.83,96.9509,-2137.23,1272.23,1660.49,-7687.92,764.38,-3383.86,-10039.5,0.00527547,5100.0,1550.0
5200000,1593.03,1155.13,9450.86,-2224.04,102.751,-2114.48,3514.88,-1748.55,1699.06,-25.8909,-3766.84,-996.173,0.00513202,5200.0,1550.0
5300000,1663.46,2990.22,9450.86,-2224.02,107.294,-2099.09,-2864.74,11300.2,535.255,-905.538,-1916.57,1689.22,0.00504665,5300.0,1550.0
5400000,1485.35,-1009.39,9450.86,-2227.23,95.8062,-2137.38,1669.16,3416.43,-8113.75,-3969.06,-1676.49,-520.204,0.00498647,5400.0,1550.0
5500000,1523.03,-812.231,9450.86,-2217.58,98.2364,-2124.14,-1732.64,-4022.57,3318.51,-5407.04,1989.49,-1689.49,0.00509026,5500.0,1550.0
5600000,1577.79,-138.642,9450.86,-2230.29,101.769,-2129.33,-6275.1,6076.36,-217.184,-548.482,2276.3,798.978,0.0052687,5600.0,1550.0
5700000,1622.04,-226.86,9450.86,-2226.48,104.623,-2123.2,-5464.79,978.543,3805.66,1635.88,-1828.32,-1404.84,0.00554823,5700.0,1550.0
5800000,1654.03,-1605.51,9450.86,-2227.23,106.686,-2130.02,347.8,-334.63,-4829.71,-951.896,3649.54,2931.3,0.00553797,5800.0,1550.0
5900000,1621.05,-2244.62,9450.86,-2227.43,104.559,-2136.11,-2699.92,-3765.66,-268.294,1598.16,-464.99,141.064,0.005479,5900.0,1550.0
6000000,1517.26,-1708.08,9450.86,-2225.77,97.8646,-2137.98,-1693.63,9.82688,-3440.45,1536.4,-907.449,1240.43,0.00534906,6000.0,1550.0
6100000,1466.9,3209.98,9450.86,-2218.78,94.616,-2105.23,3266.51,2307.77,4055.67,-67.5772,4162.34,-1981.62,0.00528175,6100.0,1550.0
6200000,1551.41,824.898,9450.86,-2224.7,100.067,-2119.77,3178.49,-951.617,247.826,2046.46,-4834.94,-3868.28,0.005313,6200.0,1550.0
6300000,1528.19,-518.42,9450.86,-2217.51,98.5696,-2122.0,4273.5,-2903.4,-2925.37,2245.25,-81.6572,2723.18,0.0052737,6300.0,1550.0
6400000,1655.84,-3275.97,9450.86,-2234.7,106.803,-2147.22,2315.15,-7469.54,-4673.51,788.245,-1301.73,-1742.92,0.00530239,6400.0,1550.0
6500000,1574.79,-2834.17,9450.86,-2226.63,101.575,-2141.78,-5150.13,-2265.74,-1086.63,-2017.46,2064.29,-2193.83,0.00515965,6500.0,1550.0
6600000,1497.56,1122.73,9450.86,-2221.9,96.5939,-2118.68,8483.67,2472.52,-7587.98,-1311.07,2469.73,-872.553,0.0051379,6600.0,1550.0
6700000,1599.97,-260.263,9450.86,-2228.47,103.2,-2126.8,-3265.64,-4440.17,6925.03,-3453.12,-2169.3,-3074.83,0.00523433,6700.0,1550.0
6800000,1546.63,3439.27,9450.86,-2221.42,99.7591,-2101.38,-219.762,5744.4,4793.17,-1949.24,-2908.58,-5786.57,0.00512535,6800.0,1550.0
