TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1047.92,-172.239,7006.38,-2807.71,67.592,-2740.87,-6455.43,2191.32,3747.39,5473.73,-1500.78,-3408.55,0.00370726,0.0,1000.0
100000,950.802,-1776.24,7006.38,-2808.35,61.3275,-2754.79,-2417.43,-6169.99,3258.68,4002.21,-2706.74,-1310.29,5.4184,100.0,1000.0
200000,1015.64,68.4894,7006.38,-2804.91,65.5096,-2739.1,6587.43,-4578.49,-1803.47,3060.78,-1095.21,-7601.49,5.51148,200.0,1000.0
300000,1018.46,-1652.97,7006.38,-2809.27,65.6918,-2750.8,-2823.3,-5956.29,3820.68,6141.81,-126.293,-5261.03,5.67843,300.0,1000.0
400000,1067.18,1374.31,7006.38,-2801.26,68.8343,-2726.42,1834.16,-4479.79,6768.55,2543.21,465.367,-3761.69,5.69538,400.0,1000.0
500000,1012.46,-1413.67,7006.38,-2802.29,65.3045,-2743.17,-3527.53,-5114.2,4400.73,1532.71,-99.6632,-4784.6,5.51576,500.0,1000.0
600000,987.921,911.444,7006.38,-2801.27,63.7217,-2733.56,-4480.6,83.714,7131.22,3354.55,-287.683,-2805.36,5.43424,600.0,1000.0
700000,1063.16,2526.73,7006.38,-2798.29,68.5746,-2718.67,3953.65,-2078.13,5704.67,3058.97,-1177.99,-3896.7,5.45669,700.0,1000.0
800000,1034.39,2792.83,7006.38,-2801.32,66.7191,-2722.38,-381.464,-1988.24,10748.2,4178.55,1234.28,-1750.51,5.43519,800.0,1000.0
900000,983.734,-2325.59,7006.38,-2803.85,63.4516,-2750.57,-1437.48,-3774.58,-1764.71,6343.07,-151.276,-5232.14,5.45185,900.0,1000.0
1000000,963.058,-5859.9,7006.38,-2811.98,62.118,-2775.48,-7489.1,-6676.11,-3414.48,4412.94,-3865.03,-2243.28,5.5049,1000.0,1000.0
1100000,943.682,2723.93,7006.38,-2799.23,60.8683,-2726.45,-3258.85,573.113,10857.5,3059.28,4463.15,2203.75,5.34093,1100.0,1000.0
1200000,1000.84,29.4432,7006.38,-2804.5,64.5551,-2739.81,-896.671,-1424.47,2409.48,5689.58,2609.93,-386.491,5.02775,1200.0,1000.0
1300000,993.722,-2975.09,7006.38,-2806.0,64.0959,-2754.91,-4950.92,-2243.87,-1730.47,5136.02,2002.95,687.458,4.68158,1300.0,1000.0
