TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,1263.3,2343.09,9196.9,-2372.64,81.4838,-2277.7,1571.47,2590.22,2867.57,3163.75,-1296.19,2252.54,0.00148888,0.0,1250.0
100000,1273.03,-688.239,9196.9,-2376.54,82.1114,-2298.38,-597.091,1321.36,-2788.99,-34.7381,-1492.55,1999.4,-0.00938648,100.0,1250.0
200000,1268.71,3590.9,9196.9,-2372.15,81.8329,-2269.71,2893.1,1853.13,6026.48,5316.35,-5705.16,-1269.14,0.00689555,200.0,1250.0
300000,1293.96,871.934,9196.9,-2378.35,83.4613,-2289.89,-4133.24,2346.07,4402.97,1752.44,2771.3,1350.28,0.00488253,300.0,1250.0
400000,1213.2,1403.46,9196.9,-2375.61,78.2526,-2289.3,4796.76,3628.67,-4215.06,-803.853,1640.75,-129.06,0.00469554,400.0,1250.0
500000,1271.35,3599.1,9196.9,-2374.84,82.0034,-2272.18,4573.12,3859.52,2364.67,629.131,-1006.24,-990.049,0.00496941,500.0,1250.0
600000,1292.57,-1580.74,9196.9,-2376.28,83.3718,-2301.98,2870.2,-1338.22,-6274.19,336.999,-3567.19,-2180.46,0.00474916,600.0,1250.0
700000,1217.69,-227.683,9196.9,-2379.26,78.5423,-2302.02,-2412.84,2146.59,-416.801,-4249.05,1516.25,-3735.74,0.00456018,700.0,1250.0
800000,1192.95,3093.02,9196.9,-2367.89,76.9463,-2273.19,8119.17,2267.7,-1107.79,4551.11,-643.95,-84.7595,0.00556488,800.0,1250.0
900000,1181.79,1372.17,9196.9,-2378.33,76.2263,-2294.23,454.929,-1074.14,4735.73,-1835.0,-122.484,589.86,0.00601719,900.0,1250.0
1000000,1220.5,2320.43,9196.9,-2373.53,78.7232,-2281.49,6962.55,-1939.61,1938.36,-1002.9,-312.693,6538.42,0.00543085,1000.0,1250.0
1100000,1277.51,5502.63,9196.9,-2369.31,82.4002,-2255.32,9720.11,277.546,6510.22,-2936.19,767.68,326.517,0.0063089,1100.0,1250.0
1200000,1217.72,4440.51,9196.9,-2369.31,78.5437,-2265.28,3144.67,5488.4,4688.46,-2601.85,2872.21,3820.03,0.00664847,1200.0,1250.0
1300000,1319.0,3028.88,9196.9,-2368.6,85.0768,-2266.13,2147.52,638.225,6300.89,-1112.15,-792.834,-2219.83,0.00556516,1300.0,1250.0
1400000,1273.26,1752.59,9196.9,-2373.95,82.1261,-2281.76,-2685.35,3845.24,4097.88,-5005.1,4336.58,-2246.19,0.00549499,1400.0,1250.0
1500000,1223.43,-607.646,9196.9,-2377.91,78.9123,-2302.49,2613.27,-2298.78,-2137.42,1948.55,1869.01,-603.009,0.00545166,1500.0,1250.0
1600000,1228.31,2530.34,9196.9,-2374.57,79.2269,-2280.82,3897.93,5046.47,-1353.39,-3258.19,3465.77,487.415,0.00472571,1600.0,1250.0
1700000,1327.68,5090.04,9196.9,-2370.61,85.6363,-2255.75,5937.22,7256.6,2076.29,-1512.22,-992.362,-2721.36,0.00538386,1700.0,1250.0
1800000,1275.62,728.898,9196.9,-2381.53,82.2785,-2295.07,-2087.6,-661.966,4936.26,-2150.76,-1394.15,-5154.45,0.00698325,1800.0,1250.0
1900000,1260.32,1119.55,9196.9,-2379.03,81.2916,-2291.31,-3474.74,8118.13,-1284.74,-1573.8,-2608.98,-5568.65,0.00689945,1900.0,1250.0
2000000,1252.13,930.276,9196.9,-2377.43,80.7631,-2291.32,4621.84,-1442.36,-388.65,1284.05,-1195.98,-7.54585,0.00742845,2000.0,1250.0
2100000,1257.22,2551.36,9196.9,-2376.16,81.0916,-2280.42,-3592.3,11943.2,-696.85,1087.05,338.158,-229.205,0.00866443,2100.0,1250.0
2200000,1319.16,2452.91,9196.9,-2374.16,85.0869,-2275.0,388.677,5169.38,1800.67,41.962,238.022,-1334.28,0.00833123,2200.0,1250.0
2300000,1298.88,2669.72,9196.9,-2374.55,83.7786,-2275.45,645.079,4907.14,2456.95,521.09,-1680.17,166.741,0.00907205,2300.0,1250.0
2400000,1237.8,105.887,9196.9,-2380.46,79.839,-2300.01,-997.835,4801.81,-3486.31,1160.73,-2615.01,2117.43,0.00820852,2400.0,1250.0
2500000,1234.91,2202.41,9196.9,-2375.74,79.6526,-2283.44,3952.56,-1336.9,3991.56,851.05,-1527.87,-1683.96,0.00823332,2500.0,1250.0
2600000,1229.12,205.878,9196.9,-2377.06,79.2794,-2296.6,-531.694,-2024.21,3173.53,173.388,-182.435,3542.92,0.00828225,2600.0,1250.0
2700000,1253.7,1884.97,9196.9,-2377.49,80.8647,-2285.81,2713.51,1652.25,1289.15,1586.04,1626.58,-3197.06,0.00815782,2700.0,1250.0
2800000,1220.61,-60.3829,9196.9,-2379.23,78.7306,-2300.85,-1799.96,-2141.17,3759.98,3802.68,-202.636,-3212.06,0.00838391,2800.0,1250.0
2900000,1229.03,1136.15,9196.9,-2377.37,79.2735,-2291.58,-4249.62,3578.49,4079.56,1018.29,2899.69,577.389,0.00821648,2900.0,1250.0
