TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,832.761,3492.6,9694.74,-2594.97,53.7137,-2520.13,-370.277,3981.83,6866.23,-1257.7,-1081.63,933.906,0.000498955,0.0,850.0
100000,857.676,3746.42,9694.74,-2599.05,55.3208,-2521.06,4204.09,5276.9,1758.27,2083.14,395.884,3321.38,0.28342,100.0,850.0
200000,830.499,3865.25,9694.74,-2598.39,53.5679,-2521.44,2997.14,2489.42,6109.19,2074.49,950.992,1771.08,0.25425,200.0,850.0
300000,865.858,2969.28,9694.74,-2603.47,55.8485,-2529.66,2649.62,3519.31,2738.92,615.502,-616.903,-105.173,0.137999,300.0,850.0
400000,863.675,3995.86,9694.74,-2599.34,55.7077,-2519.45,5045.86,2576.9,4364.82,-239.786,-665.97,-1980.55,0.122086,400.0,850.0
500000,853.849,4720.88,9694.74,-2599.86,55.0739,-2516.22,2677.73,7851.68,3633.23,1787.92,-545.479,-2891.8,0.113383,500.0,850.0
600000,847.231,3652.0,9694.74,-2602.29,54.6471,-2525.55,2264.29,8383.18,308.513,237.758,2749.9,-655.336,0.152413,600.0,850.0
700000,878.586,6864.62,9694.74,-2596.8,56.6695,-2498.59,4647.48,7469.27,8477.12,1695.34,3761.29,-4715.16,0.251933,700.0,850.0
800000,809.51,4762.62,9694.74,-2595.91,52.2141,-2514.87,5055.02,7722.22,1510.63,2205.36,1076.29,430.799,0.332734,800.0,850.0
900000,828.51,3823.38,9694.74,-2598.39,53.4396,-2521.81,557.224,9454.22,1458.7,2840.04,-555.306,-2457.43,0.423576,900.0,850.0
1000000,890.713,6618.56,9694.74,-2595.91,57.4517,-2498.41,3193.69,4909.52,11752.5,728.725,-639.873,6.9529,0.438627,1000.0,850.0
1100000,865.934,3512.23,9694.74,-2601.69,55.8535,-2524.59,3382.39,5195.79,1958.51,1237.37,3104.32,-563.19,0.413394,1100.0,850.0
1200000,859.928,4064.25,9694.74,-2601.21,55.4661,-2521.15,6030.61,1109.39,5052.73,-2026.6,6.49886,-2144.46,0.44654,1200.0,850.0
1300000,858.028,3898.28,9694.74,-2596.77,55.3435,-2517.84,3354.72,3107.69,5232.44,-3825.98,-1595.75,-129.544,0.461943,1300.0,850.0
1400000,852.704,4723.94,9694.74,-2598.55,55.0001,-2514.96,2964.8,5854.93,5352.1,2759.72,-2587.1,-2674.62,0.460243,1400.0,850.0
1500000,852.055,3834.43,9694.74,-2596.96,54.9582,-2518.8,7197.04,2933.25,1373.01,2710.88,691.665,-1694.68,0.43973,1500.0,850.0
1600000,852.893,3072.64,9694.74,-2601.19,55.0123,-2527.58,1744.59,6649.91,823.414,1649.07,1581.17,-199.929,0.43597,1600.0,850.0
1700000,820.681,4948.0,9694.74,-2598.72,52.9346,-2515.85,7548.96,1130.38,6164.66,1011.02,1513.76,2457.86,0.429502,1700.0,850.0
1800000,875.953,2457.61,9694.74,-2604.13,56.4997,-2532.76,2652.44,1311.61,3408.78,-1244.06,-313.591,-1256.51,0.427484,1800.0,850.0
1900000,887.351,4944.58,9694.74,-2596.93,57.2348,-2509.78,5010.17,8685.52,1138.04,807.807,434.019,-3718.74,0.445242,1900.0,850.0
2000000,865.38,4994.92,9694.74,-2592.49,55.8177,-2506.44,3549.81,3021.32,8413.63,-307.631,-2083.76,-1474.81,0.472877,2000.0,850.0
2100000,833.407,2628.87,9694.74,-2598.66,53.7555,-2529.0,-766.49,4771.49,3881.62,1121.08,514.474,1034.73,0.457706,2100.0,850.0
2200000,820.006,5494.73,9694.74,-2595.63,52.891,-2509.49,6066.6,4535.97,5881.63,2330.02,-1910.92,-315.162,0.456039,2200.0,850.0
2300000,818.534,2501.97,9694.74,-2595.02,52.7961,-2527.09,3215.14,6240.53,-1949.75,2681.85,-6186.11,727.077,0.493646,2300.0,850.0
2400000,837.202,6010.96,9694.74,-2594.74,54.0002,-2504.36,5201.03,7874.8,4957.05,834.37,-4083.91,-373.344,0.596881,2400.0,850.0
2500000,882.573,3545.25,9694.74,-2596.21,56.9267,-2517.83,1267.72,3948.77,5419.27,-674.51,-2925.13,-1398.53,0.649655,2500.0,850.0
2600000,825.125,4897.99,9694.74,-2595.72,53.2212,-2512.86,4437.33,3680.39,6576.25,936.694,-4140.53,-620.524,0.683103,2600.0,850.0
2700000,861.794,3684.76,9694.74,-2599.76,55.5864,-2521.88,1113.48,5472.06,4468.72,-453.556,-785.924,75.0921,0.671368,2700.0,850.0
2800000,799.46,3921.14,9694.74,-2597.27,51.5658,-2521.97,1930.31,3124.59,6708.51,1410.17,-3464.61,-2025.09,0.673195,2800.0,850.0
