TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,2008.75,-4479.72,7541.01,-2683.93,129.566,-2575.45,-8363.58,-5817.6,742.026,419.353,982.611,-740.167,7.6887e-05,0.0,2000.0
100000,1946.97,5976.03,7541.01,-2666.9,125.581,-2513.19,5376.94,8101.55,4449.61,-470.733,2538.78,-9456.05,-0.00511645,100.0,2000.0
200000,2013.81,-2975.62,7541.01,-2679.26,129.892,-2563.37,3819.97,20.0654,-12766.9,-5067.86,4071.32,-2955.1,-0.000726064,200.0,2000.0
300000,2008.13,-4027.47,7541.01,-2678.42,129.526,-2567.85,-4717.64,-5342.73,-2022.04,-3090.59,6309.55,2483.6,0.000568877,300.0,2000.0
400000,1923.28,1853.95,7541.01,-2668.07,124.053,-2535.29,276.989,8641.11,-3356.24,294.19,-5313.12,-129.411,0.00123713,400.0,2000.0
500000,1831.51,3301.73,7541.01,-2663.9,118.134,-2530.22,9167.69,-5938.43,6675.92,-5443.53,1529.6,2534.12,0.00165946,500.0,2000.0
600000,1902.1,-945.406,7541.01,-2675.44,122.687,-2557.2,-616.253,-292.177,-1927.79,2271.37,11125.9,3720.56,0.00066789,600.0,2000.0
700000,1941.81,5437.93,7541.01,-2658.48,125.248,-2507.63,6827.9,-4393.19,13879.1,-7711.83,-897.319,-2281.22,0.00184007,700.0,2000.0
800000,1957.02,-755.493,7541.01,-2666.32,126.229,-2543.65,939.505,-2872.66,-333.325,-4164.72,2611.94,3243.91,0.00167173,800.0,2000.0
900000,1948.64,1215.47,7541.01,-2671.99,125.689,-2540.58,8713.76,-2363.64,-2703.72,-4913.91,-4504.27,1135.17,0.00317187,900.0,2000.0
1000000,1959.89,-2747.58,7541.01,-2673.35,126.414,-2559.87,-12168.1,-8805.95,12731.3,1318.52,-11190.4,-2312.81,0.00402043,1000.0,2000.0
1100000,2102.53,-93.5053,7541.01,-2676.74,135.615,-2541.57,5405.74,-69.4718,-5616.79,7104.95,6245.19,-709.757,0.00412325,1100.0,2000.0
1200000,1938.47,900.385,7541.01,-2672.64,125.033,-2543.37,-3013.03,3546.86,2167.33,6636.64,1873.92,-2098.13,0.00409523,1200.0,2000.0
1300000,2009.2,4615.9,7541.01,-2667.63,129.595,-2516.31,2466.54,2452.2,8928.94,1522.53,-4051.54,6587.66,0.00419755,1300.0,2000.0
1400000,2018.56,4573.93,7541.01,-2666.03,130.199,-2514.3,5030.62,3817.72,4873.45,-401.522,-1546.37,804.047,0.0041361,1400.0,2000.0
1500000,1968.09,-3344.4,7541.01,-2684.43,126.944,-2573.23,-1921.45,-3864.29,-4247.44,2913.27,4839.49,8330.4,0.00430782,1500.0,2000.0
1600000,1943.46,3312.08,7541.01,-2666.86,125.355,-2525.91,-6308.17,-1233.57,17478.0,-2929.68,-247.281,180.445,0.00403951,1600.0,2000.0
1700000,1905.48,3776.28,7541.01,-2668.25,122.905,-2527.57,9928.71,2127.36,-727.249,5451.55,-3153.2,-2112.83,0.00375899,1700.0,2000.0
1800000,2075.95,1294.56,7541.01,-2668.5,133.901,-2528.51,7479.28,-5249.55,1653.93,7318.89,-656.371,-10468.1,0.00409208,1800.0,2000.0
1900000,1996.18,-1357.99,7541.01,-2671.76,128.755,-2549.4,-9006.73,6213.73,-1280.96,4503.0,-5560.18,1546.44,0.00445305,1900.0,2000.0
2000000,2155.69,-449.677,7541.01,-2676.13,139.044,-2539.21,7510.74,-12117.8,3258.06,2508.56,-5631.03,520.638,0.00463837,2000.0,2000.0
2100000,1962.49,-7060.35,7541.01,-2684.84,126.582,-2591.49,-4264.75,-6452.2,-10464.1,-1132.0,-6882.12,-1073.76,0.00457761,2100.0,2000.0
2200000,2058.84,-4840.35,7541.01,-2680.34,132.797,-2570.32,-4270.79,-1492.05,-8758.22,-7565.64,3701.17,-2419.81,0.00437128,2200.0,2000.0
2300000,1945.15,1526.52,7541.01,-2672.96,125.464,-2540.31,-889.192,6105.3,-636.553,-2711.2,1437.79,925.517,0.00430295,2300.0,2000.0
2400000,2019.27,-1345.36,7541.01,-2675.71,130.245,-2551.8,2567.26,-311.629,-6291.7,9997.93,587.877,-436.91,0.00474052,2400.0,2000.0
2500000,2006.76,1619.36,7541.01,-2674.23,129.437,-2537.17,-6211.62,9537.99,1531.72,4538.52,-3508.71,4371.04,0.00535685,2500.0,2000.0
2600000,2090.53,5410.58,7541.01,-2662.79,134.841,-2502.48,7793.21,-7697.01,16135.5,-1424.49,1495.9,4182.75,0.00532161,2600.0,2000.0
2700000,2029.23,-3012.18,7541.01,-2675.95,130.887,-2559.24,-5936.91,395.154,-3494.77,-6966.25,5514.29,-6314.23,0.00543218,2700.0,2000.0
2800000,2006.34,305.386,7541.01,-2669.79,129.41,-2538.95,-2466.11,3997.41,-615.148,1032.86,1582.54,2835.68,0.00572749,2800.0,2000.0
2900000,1997.56,-1104.61,7541.01,-2677.03,128.844,-2553.38,597.892,2311.67,-6223.4,-6303.75,4715.49,791.172,0.00554899,2900.0,2000.0
3000000,1964.55,974.452,7541.01,-2673.85,126.715,-2542.55,-3011.92,2820.09,3115.18,1534.48,3455.08,2445.73,0.00554628,3000.0,2000.0
3100000,2038.59,3235.84,7541.01,-2672.61,131.491,-2525.88,5920.28,1937.92,1849.32,4390.33,1661.56,-1153.9,0.00557684,3100.0,2000.0
3200000,2028.26,433.892,7541.01,-2666.16,130.824,-2533.29,10430.4,-853.97,-8274.79,-11426.1,384.898,2353.12,0.0055342,3200.0,2000.0
3300000,1969.8,416.082,7541.01,-2676.02,127.054,-2547.0,-4420.24,196.375,5472.12,-1790.84,-982.299,-4615.23,0.00624152,3300.0,2000.0
3400000,1895.17,1103.7,7541.01,-2669.38,122.24,-2541.95,-3345.84,-698.253,7355.2,7751.48,338.656,-6373.18,0.0061972,3400.0,2000.0
3500000,1942.53,-1481.75,7541.01,-2677.2,125.295,-2558.88,-1843.36,-4816.99,2215.1,1513.6,3389.89,-10720.3,0.00644402,3500.0,2000.0
3600000,1972.15,1853.06,7541.01,-2673.79,127.205,-2537.87,-8434.4,5570.13,8423.46,5059.81,2462.2,2291.87,0.00612243,3600.0,2000.0
3700000,2122.67,2655.74,7541.01,-2673.42,136.914,-2524.0,-5216.33,10672.4,2511.11,2409.02,-2900.44,1413.69,0.00606846,3700.0,2000.0
3800000,2200.79,4301.49,7541.01,-2671.81,141.953,-2509.61,6088.27,13985.0,-7168.78,5665.64,-2907.9,-201.426,0.00617326,3800.0,2000.0
3900000,2075.01,1284.56,7541.01,-2671.21,133.84,-2531.32,2314.54,6417.7,-4878.57,6443.62,-59.6336,-782.639,0.00600953,3900.0,2000.0
4000000,2033.12,3390.76,7541.01,-2668.89,131.138,-2521.79,5642.47,4886.62,-356.816,-2748.36,1748.67,-2980.8,0.00593639,4000.0,2000.0
4100000,2132.23,1240.52,7541.01,-2669.46,137.531,-2526.09,-2507.65,939.537,5289.67,4707.73,-300.485,1581.24,0.00613761,4100.0,2000.0
4200000,2061.66,-643.643,7541.01,-2669.18,132.979,-2539.23,-7957.28,2791.97,3234.38,72.9817,2248.78,2682.51,0.00637808,4200.0,2000.0
4300000,1926.19,-2030.62,7541.01,-2674.46,124.241,-2559.78,4905.93,-4891.94,-6105.84,-3106.31,-551.71,4987.7,0.00640779,4300.0,2000.0
4400000,2021.01,-1639.91,7541.01,-2669.04,130.356,-2546.41,4378.21,-6310.74,-2987.22,-2874.45,454.636,3267.23,0.00626956,4400.0,2000.0
4500000,2070.06,4958.48,7541.01,-2664.06,133.521,-2507.2,11419.1,-1766.2,5222.53,-5679.84,-4499.42,-2252.81,0.00618835,4500.0,2000.0
4600000,1870.83,-6498.49,7541.01,-2688.02,120.67,-2597.94,-3501.66,-7882.79,-8111.0,-232.854,-471.099,2046.99,0.00608875,4600.0,2000.0
4700000,2080.88,-171.948,7541.01,-2671.76,134.219,-2538.35,-1901.44,3918.58,-2532.98,4689.9,1642.01,-1336.89,0.00618818,4700.0,2000.0
4800000,1976.15,-7286.47,7541.01,-2684.57,127.463,-2591.4,-3797.0,-5818.66,-12243.7,4481.65,-550.231,4872.47,0.00605906,4800.0,2000.0
4900000,1995.18,3193.37,7541.01,-2662.46,128.691,-2518.74,10500.9,6168.47,-7089.28,-2655.83,-824.557,-377.208,0.00600068,4900.0,2000.0
5000000,2024.43,5821.5,7541.01,-2664.28,130.578,-2506.3,6980.21,-6197.56,16681.9,3550.17,-210.455,-2818.21,0.00611652,5000.0,2000.0
5100000,1881.44,464.225,7541.01,-2668.49,121.354,-2544.95,-2304.95,3161.66,535.96,5166.93,-4704.9,3823.75,0.00601748,5100.0,2000.0
5200000,2006.6,3930.22,7541.01,-2670.44,129.427,-2522.51,10979.3,1129.66,-318.322,13842.3,-6362.48,1095.56,0.00621216,5200.0,2000.0
5300000,1913.48,2955.63,7541.01,-2669.82,123.421,-2532.48,7810.46,1448.57,-392.132,-9851.63,198.202,2547.69,0.00614324,5300.0,2000.0
5400000,1872.78,1088.56,7541.01,-2670.75,120.796,-2544.83,-1488.4,-5005.65,9759.72,2108.61,1542.19,-9413.61,0.00609738,5400.0,2000.0
5500000,1930.04,3373.52,7541.01,-2666.75,124.489,-2526.38,7091.38,1386.77,1642.43,-7582.98,1875.78,2866.87,0.00637133,5500.0,2000.0
5600000,1961.3,-3028.21,7541.01,-2669.68,126.506,-2557.42,-3613.18,-5391.45,-79.9928,-157.256,-1743.58,6330.81,0.00630429,5600.0,2000.0
5700000,1916.85,1206.0,7541.01,-2672.21,123.638,-2542.9,-16311.1,2087.38,17841.7,3350.18,-2744.4,-4953.28,0.00629359,5700.0,2000.0
5800000,1927.15,-4324.38,7541.01,-2679.77,124.303,-2575.82,-3690.31,-4771.42,-4511.39,3675.4,2274.5,6601.67,0.0063324,5800.0,2000.0
5900000,1937.84,3165.39,7541.01,-2672.35,124.992,-2532.45,-1483.78,-2652.6,13632.6,-6218.37,-3368.47,456.694,0.00630616,5900.0,2000.0
6000000,1934.38,-1906.77,7541.01,-2674.08,124.769,-2558.28,188.305,170.605,-6079.21,2739.6,3364.1,-3040.85,0.00619962,6000.0,2000.0
6100000,2050.6,963.108,7541.01,-2671.39,132.265,-2534.59,-1208.77,-3031.28,7129.37,-176.51,-520.857,7718.47,0.00613241,6100.0,2000.0
6200000,2070.77,-1033.71,7541.01,-2677.35,133.566,-2548.65,-5007.82,4286.53,-2379.85,3045.12,5479.69,-5590.55,0.0061553,6200.0,2000.0
6300000,2019.08,4136.5,7541.01,-2667.06,130.232,-2517.36,2186.18,3928.65,6294.66,-4772.11,1920.47,2498.35,0.00600674,6300.0,2000.0
6400000,1968.54,263.859,7541.01,-2674.14,126.972,-2545.93,-8589.95,10070.3,-688.769,4857.31,-6117.53,6162.8,0.00592198,6400.0,2000.0
6500000,2080.65,2349.81,7541.01,-2670.24,134.204,-2524.98,2649.91,-2353.63,6753.14,-3032.46,3454.98,-2745.08,0.00587587,6500.0,2000.0
6600000,1940.03,-3858.55,7541.01,-2678.64,125.134,-2571.66,1884.87,-5373.42,-8087.1,2398.63,4938.99,5103.69,0.00584702,6600.0,2000.0
6700000,2137.91,4865.08,7541.01,-2670.19,137.897,-2509.4,9973.08,10098.6,-5476.42,2523.05,3781.3,-459.969,0.00566973,6700.0,2000.0
6800000,1990.9,685.2,7541.01,-2672.25,128.415,-2540.61,2764.0,1860.44,-2568.84,-4831.68,-2465.85,-3967.52,0.00558509,6800.0,2000.0
6900000,2048.12,78.6845,7541.01,-2672.33,132.105,-2539.86,-3488.12,5756.77,-2032.6,-444.412,-4553.45,-555.38,0.00554529,6900.0,2000.0
7000000,1952.59,-417.411,7541.01,-2675.8,125.944,-2551.82,-5839.65,-270.093,4857.51,-1387.79,-766.593,-3416.7,0.00561316,7000.0,2000.0
7100000,2005.18,-4382.31,7541.01,-2680.3,129.336,-2571.6,-3066.15,-4666.67,-5414.13,-1809.36,-3425.96,2944.5,0.00562112,7100.0,2000.0
7200000,1945.97,2766.74,7541.01,-2668.34,125.517,-2529.8,4140.62,572.659,3586.93,2908.61,-7494.85,1451.47,0.00562417,7200.0,2000.0
