TimeStep,temp,pressure,vol,pe,ke,enthalpy,pxx,pyy,pzz,pxy,pxz,pyz,visc,time,hold_temp
0,521.517,5590.77,8785.79,-2346.72,33.6382,-2282.42,6838.77,7171.54,2762.0,677.519,2524.39,-2483.46,0.00275734,0.0,500.0
100000,519.141,6825.01,8785.79,-2347.36,33.485,-2276.45,9804.12,8777.92,1893.0,1085.55,1065.72,-4394.06,6.92382,100.0,500.0
200000,532.879,6472.51,8785.79,-2346.26,34.3711,-2276.4,7477.49,8821.99,3118.04,551.004,3495.53,-5493.72,7.29192,200.0,500.0
300000,527.966,6455.93,8785.79,-2348.75,34.0542,-2279.29,6149.99,9898.13,3319.69,-1842.12,4903.15,-3249.73,7.0575,300.0,500.0
400000,546.407,6192.52,8785.79,-2348.01,35.2437,-2278.81,6436.96,11159.5,981.107,573.821,2896.8,-2568.92,7.1102,400.0,500.0
500000,498.868,6177.79,8785.79,-2350.86,32.1774,-2284.81,5191.9,9002.72,4338.76,1156.0,4945.65,-1867.45,7.03195,500.0,500.0
600000,480.891,5744.84,8785.79,-2347.71,31.0179,-2285.19,8098.99,8711.39,424.151,-2712.04,3360.61,-750.381,6.7386,600.0,500.0
700000,529.967,6711.77,8785.79,-2347.89,34.1833,-2276.9,6221.23,11328.7,2585.38,398.797,532.842,-6802.86,6.63931,700.0,500.0
800000,507.954,4872.45,8785.79,-2350.33,32.7634,-2290.85,8532.25,5321.14,763.94,-425.606,4062.0,-2738.15,6.5747,800.0,500.0
900000,477.373,5503.03,8785.79,-2350.0,30.791,-2289.03,6872.2,7718.53,1918.37,-331.285,2270.42,551.081,6.35902,900.0,500.0
1000000,489.557,4976.65,8785.79,-2352.16,31.5768,-2293.29,3708.8,9568.02,1653.12,-809.685,3315.36,-785.106,6.20903,1000.0,500.0
1100000,507.227,7359.61,8785.79,-2346.9,32.7165,-2273.82,8324.5,10605.0,3149.32,1954.71,2456.93,-2980.1,6.07546,1100.0,500.0
1200000,476.897,6767.5,8785.79,-2348.59,30.7603,-2280.72,7917.04,8080.85,4304.62,275.793,1942.33,-325.575,5.94943,1200.0,500.0
